Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"31/12/2022 15:00:09","31/12/2022","Storage, Long Range, Stock Levels","4688.8197","31/12/2022 15:56:00",""
"31/12/2022 15:00:09","31/12/2022","Storage, Medium Range, Stock Levels","16083.9370","31/12/2022 15:56:00",""
"31/12/2022 15:00:09","31/12/2022","Storage, Short Range, Stock Levels","0.0000","31/12/2022 15:56:00",""
"30/12/2022 15:00:07","30/12/2022","Storage, Long Range, Stock Levels","4696.4130","30/12/2022 15:56:00",""
"30/12/2022 15:00:07","30/12/2022","Storage, Medium Range, Stock Levels","16018.7177","30/12/2022 15:56:00",""
"30/12/2022 15:00:07","30/12/2022","Storage, Short Range, Stock Levels","0.0000","30/12/2022 15:56:00",""
"29/12/2022 15:00:11","29/12/2022","Storage, Long Range, Stock Levels","4704.0063","29/12/2022 15:56:00",""
"29/12/2022 15:00:11","29/12/2022","Storage, Medium Range, Stock Levels","15915.9105","29/12/2022 15:56:00",""
"29/12/2022 15:00:11","29/12/2022","Storage, Short Range, Stock Levels","0.0000","29/12/2022 15:56:00",""
"28/12/2022 15:00:16","28/12/2022","Storage, Long Range, Stock Levels","4726.7863","28/12/2022 15:56:00",""
"28/12/2022 15:00:16","28/12/2022","Storage, Medium Range, Stock Levels","15353.8442","28/12/2022 15:56:00",""
"28/12/2022 15:00:16","28/12/2022","Storage, Short Range, Stock Levels","0.0000","28/12/2022 15:56:00",""
"27/12/2022 15:00:14","27/12/2022","Storage, Long Range, Stock Levels","4719.1930","27/12/2022 15:56:00",""
"27/12/2022 15:00:14","27/12/2022","Storage, Medium Range, Stock Levels","15108.3364","27/12/2022 15:56:00",""
"27/12/2022 15:00:14","27/12/2022","Storage, Short Range, Stock Levels","0.0000","27/12/2022 15:56:00",""
"26/12/2022 15:00:05","26/12/2022","Storage, Long Range, Stock Levels","4726.7863","26/12/2022 15:56:00",""
"26/12/2022 15:00:05","26/12/2022","Storage, Medium Range, Stock Levels","14719.1022","26/12/2022 15:56:00",""
"26/12/2022 15:00:05","26/12/2022","Storage, Short Range, Stock Levels","0.0000","26/12/2022 15:56:00",""
"25/12/2022 15:00:15","25/12/2022","Storage, Long Range, Stock Levels","4734.3797","25/12/2022 15:56:00",""
"25/12/2022 15:00:15","25/12/2022","Storage, Medium Range, Stock Levels","14077.3536","25/12/2022 15:56:00",""
"25/12/2022 15:00:15","25/12/2022","Storage, Short Range, Stock Levels","0.0000","25/12/2022 15:56:00",""
"24/12/2022 15:00:05","24/12/2022","Storage, Long Range, Stock Levels","4741.9730","24/12/2022 15:56:00",""
"24/12/2022 15:00:05","24/12/2022","Storage, Medium Range, Stock Levels","13551.4277","24/12/2022 15:56:00",""
"24/12/2022 15:00:05","24/12/2022","Storage, Short Range, Stock Levels","0.0000","24/12/2022 15:56:00",""
"23/12/2022 15:00:03","23/12/2022","Storage, Long Range, Stock Levels","4749.5663","23/12/2022 15:56:00",""
"23/12/2022 15:00:03","23/12/2022","Storage, Medium Range, Stock Levels","13424.0478","23/12/2022 15:56:00",""
"23/12/2022 15:00:03","23/12/2022","Storage, Short Range, Stock Levels","0.0000","23/12/2022 15:56:00",""
"22/12/2022 15:00:08","22/12/2022","Storage, Long Range, Stock Levels","4757.1597","22/12/2022 15:56:00",""
"22/12/2022 15:00:08","22/12/2022","Storage, Medium Range, Stock Levels","13291.9738","22/12/2022 15:56:00",""
"22/12/2022 15:00:08","22/12/2022","Storage, Short Range, Stock Levels","0.0000","22/12/2022 15:56:00",""
"21/12/2022 15:00:09","21/12/2022","Storage, Long Range, Stock Levels","4688.5030","21/12/2022 15:56:00",""
"21/12/2022 15:00:09","21/12/2022","Storage, Medium Range, Stock Levels","13090.3669","21/12/2022 15:56:00",""
"21/12/2022 15:00:09","21/12/2022","Storage, Short Range, Stock Levels","0.0000","21/12/2022 15:56:00",""
"20/12/2022 15:00:03","20/12/2022","Storage, Long Range, Stock Levels","4751.5030","20/12/2022 15:56:00",""
"20/12/2022 15:00:03","20/12/2022","Storage, Medium Range, Stock Levels","12624.3020","20/12/2022 15:56:00",""
"20/12/2022 15:00:03","20/12/2022","Storage, Short Range, Stock Levels","0.0000","20/12/2022 15:56:00",""
"19/12/2022 15:00:16","19/12/2022","Storage, Long Range, Stock Levels","4751.5030","19/12/2022 15:56:00",""
"19/12/2022 15:00:16","19/12/2022","Storage, Medium Range, Stock Levels","12149.7585","19/12/2022 15:56:00",""
"19/12/2022 15:00:16","19/12/2022","Storage, Short Range, Stock Levels","0.0000","19/12/2022 15:56:00",""
"18/12/2022 15:00:03","18/12/2022","Storage, Long Range, Stock Levels","4751.5030","18/12/2022 15:56:00",""
"18/12/2022 15:00:03","18/12/2022","Storage, Medium Range, Stock Levels","12113.2732","18/12/2022 15:56:00",""
"18/12/2022 15:00:03","18/12/2022","Storage, Short Range, Stock Levels","0.0000","18/12/2022 15:56:00",""
"17/12/2022 15:00:08","17/12/2022","Storage, Long Range, Stock Levels","4751.5030","17/12/2022 15:56:00",""
"17/12/2022 15:00:08","17/12/2022","Storage, Medium Range, Stock Levels","12471.4859","17/12/2022 15:56:00",""
"17/12/2022 15:00:08","17/12/2022","Storage, Short Range, Stock Levels","0.0000","17/12/2022 15:56:00",""
"17/12/2022 15:00:08","16/12/2022","Storage, Long Range, Stock Levels","4751.5030","17/12/2022 15:56:00",""
"17/12/2022 15:00:08","16/12/2022","Storage, Medium Range, Stock Levels","13125.6283","17/12/2022 15:56:00",""
"16/12/2022 15:00:15","16/12/2022","Storage, Long Range, Stock Levels","4751.4036","16/12/2022 15:56:00",""
"16/12/2022 15:00:15","16/12/2022","Storage, Medium Range, Stock Levels","13125.9457","16/12/2022 15:56:00",""
"16/12/2022 15:00:15","16/12/2022","Storage, Short Range, Stock Levels","0.0000","16/12/2022 15:56:00",""
"16/12/2022 15:00:15","15/12/2022","Storage, Medium Range, Stock Levels","13842.9975","16/12/2022 15:56:00",""
"15/12/2022 15:00:03","15/12/2022","Storage, Long Range, Stock Levels","4780.3694","15/12/2022 15:56:00",""
"15/12/2022 15:00:03","15/12/2022","Storage, Medium Range, Stock Levels","13843.9490","15/12/2022 15:56:00",""
"15/12/2022 15:00:03","15/12/2022","Storage, Short Range, Stock Levels","0.0000","15/12/2022 15:56:00",""
"14/12/2022 15:00:06","14/12/2022","Storage, Long Range, Stock Levels","4782.4753","14/12/2022 15:56:00",""
"14/12/2022 15:00:06","14/12/2022","Storage, Medium Range, Stock Levels","14492.7200","14/12/2022 15:56:00",""
"14/12/2022 15:00:06","14/12/2022","Storage, Short Range, Stock Levels","0.0000","14/12/2022 15:56:00",""
"14/12/2022 15:00:06","06/12/2022","Storage, Long Range, Stock Levels","4953.3434","14/12/2022 15:56:00",""
"13/12/2022 15:00:06","13/12/2022","Storage, Long Range, Stock Levels","4743.8284","13/12/2022 15:56:00",""
"13/12/2022 15:00:06","13/12/2022","Storage, Medium Range, Stock Levels","15169.3468","13/12/2022 15:56:00",""
"13/12/2022 15:00:06","13/12/2022","Storage, Short Range, Stock Levels","0.0000","13/12/2022 15:56:00",""
"12/12/2022 15:00:06","12/12/2022","Storage, Long Range, Stock Levels","4831.8284","12/12/2022 15:56:00",""
"12/12/2022 15:00:06","12/12/2022","Storage, Medium Range, Stock Levels","15889.5701","12/12/2022 15:56:00",""
"12/12/2022 15:00:06","12/12/2022","Storage, Short Range, Stock Levels","0.0000","12/12/2022 15:56:00",""
"12/12/2022 15:00:00","30/11/2022","Storage Injection, Actual","35867504.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","30/11/2022","Storage Withdrawal, Actual","-320665049.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","29/11/2022","Storage Injection, Actual","18887942.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","29/11/2022","Storage Withdrawal, Actual","-347623007.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","28/11/2022","Storage Injection, Actual","116691091.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","28/11/2022","Storage Withdrawal, Actual","-144959559.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","27/11/2022","Storage Injection, Actual","303310396.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","27/11/2022","Storage Withdrawal, Actual","-30419881.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","26/11/2022","Storage Injection, Actual","381798524.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","26/11/2022","Storage Withdrawal, Actual","-7425844.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","25/11/2022","Storage Injection, Actual","162020074.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","25/11/2022","Storage Withdrawal, Actual","-48953886.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","24/11/2022","Storage Injection, Actual","94443085.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","24/11/2022","Storage Withdrawal, Actual","-138684431.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","23/11/2022","Storage Injection, Actual","195950970.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","23/11/2022","Storage Withdrawal, Actual","-50529954.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","22/11/2022","Storage Injection, Actual","82952400.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","22/11/2022","Storage Withdrawal, Actual","-485592098.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","21/11/2022","Storage Injection, Actual","87377090.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","21/11/2022","Storage Withdrawal, Actual","-193893220.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","20/11/2022","Storage Injection, Actual","154246720.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","20/11/2022","Storage Withdrawal, Actual","-29900679.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","19/11/2022","Storage Injection, Actual","247498313.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","19/11/2022","Storage Withdrawal, Actual","-6992635.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","18/11/2022","Storage Injection, Actual","121012839.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","18/11/2022","Storage Withdrawal, Actual","-129658499.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","17/11/2022","Storage Injection, Actual","331113933.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","17/11/2022","Storage Withdrawal, Actual","-947978.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","16/11/2022","Storage Injection, Actual","252179989.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","16/11/2022","Storage Withdrawal, Actual","-6510331.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","15/11/2022","Storage Injection, Actual","237264794.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","15/11/2022","Storage Withdrawal, Actual","-4945618.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","14/11/2022","Storage Injection, Actual","89611253.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","14/11/2022","Storage Withdrawal, Actual","-133025240.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","13/11/2022","Storage Injection, Actual","197299933.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","13/11/2022","Storage Withdrawal, Actual","-70528915.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","12/11/2022","Storage Injection, Actual","147604328.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","12/11/2022","Storage Withdrawal, Actual","-28352264.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","11/11/2022","Storage Injection, Actual","229703412.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","11/11/2022","Storage Withdrawal, Actual","-31599536.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","10/11/2022","Storage Injection, Actual","139141849.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","10/11/2022","Storage Withdrawal, Actual","-109119256.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","09/11/2022","Storage Injection, Actual","79789583.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","09/11/2022","Storage Withdrawal, Actual","-240055955.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","08/11/2022","Storage Injection, Actual","169158359.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","08/11/2022","Storage Withdrawal, Actual","-56042398.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","07/11/2022","Storage Injection, Actual","215569271.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","07/11/2022","Storage Withdrawal, Actual","-23607992.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","06/11/2022","Storage Injection, Actual","207909216.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","06/11/2022","Storage Withdrawal, Actual","-25816830.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","05/11/2022","Storage Injection, Actual","120148701.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","05/11/2022","Storage Withdrawal, Actual","-75060917.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","04/11/2022","Storage Injection, Actual","92740810.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","04/11/2022","Storage Withdrawal, Actual","-158998839.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","03/11/2022","Storage Injection, Actual","84747644.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","03/11/2022","Storage Withdrawal, Actual","-202357575.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","02/11/2022","Storage Injection, Actual","111206107.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","02/11/2022","Storage Withdrawal, Actual","-72781877.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","01/11/2022","Storage Injection, Actual","315349462.0000","12/12/2022 15:00:08",""
"12/12/2022 15:00:00","01/11/2022","Storage Withdrawal, Actual","-278686.0000","12/12/2022 15:00:08",""
"11/12/2022 15:00:10","11/12/2022","Storage, Long Range, Stock Levels","4839.4217","11/12/2022 15:56:00",""
"11/12/2022 15:00:10","11/12/2022","Storage, Medium Range, Stock Levels","16311.2555","11/12/2022 15:56:00",""
"11/12/2022 15:00:10","11/12/2022","Storage, Short Range, Stock Levels","0.0000","11/12/2022 15:56:00",""
"10/12/2022 15:00:07","10/12/2022","Storage, Long Range, Stock Levels","4847.0150","10/12/2022 15:56:00",""
"10/12/2022 15:00:07","10/12/2022","Storage, Medium Range, Stock Levels","16512.0497","10/12/2022 15:56:00",""
"10/12/2022 15:00:07","10/12/2022","Storage, Short Range, Stock Levels","0.0000","10/12/2022 15:56:00",""
"09/12/2022 15:00:10","09/12/2022","Storage, Long Range, Stock Levels","4876.1661","09/12/2022 15:56:00",""
"09/12/2022 15:00:10","09/12/2022","Storage, Medium Range, Stock Levels","16897.1085","09/12/2022 15:56:00",""
"09/12/2022 15:00:10","09/12/2022","Storage, Short Range, Stock Levels","0.0000","09/12/2022 15:56:00",""
"08/12/2022 15:00:05","08/12/2022","Storage, Long Range, Stock Levels","4905.3173","08/12/2022 15:56:00",""
"08/12/2022 15:00:05","08/12/2022","Storage, Medium Range, Stock Levels","17222.8505","08/12/2022 15:56:00",""
"08/12/2022 15:00:05","08/12/2022","Storage, Short Range, Stock Levels","0.0000","08/12/2022 15:56:00",""
"07/12/2022 15:00:09","07/12/2022","Storage, Long Range, Stock Levels","4934.4498","07/12/2022 15:56:00",""
"07/12/2022 15:00:09","07/12/2022","Storage, Medium Range, Stock Levels","17381.1157","07/12/2022 15:56:00",""
"07/12/2022 15:00:09","07/12/2022","Storage, Short Range, Stock Levels","0.0000","07/12/2022 15:56:00",""
"06/12/2022 15:00:05","06/12/2022","Storage, Long Range, Stock Levels","2953.3434","06/12/2022 15:56:00",""
"06/12/2022 15:00:05","06/12/2022","Storage, Medium Range, Stock Levels","17335.4469","06/12/2022 15:56:00",""
"06/12/2022 15:00:05","06/12/2022","Storage, Short Range, Stock Levels","0.0000","06/12/2022 15:56:00",""
"05/12/2022 15:00:10","05/12/2022","Storage, Long Range, Stock Levels","4959.1113","05/12/2022 15:56:00",""
"05/12/2022 15:00:10","05/12/2022","Storage, Medium Range, Stock Levels","17400.6347","05/12/2022 15:56:00",""
"05/12/2022 15:00:10","05/12/2022","Storage, Short Range, Stock Levels","0.0000","05/12/2022 15:56:00",""
"04/12/2022 15:00:07","04/12/2022","Storage, Long Range, Stock Levels","4973.0224","04/12/2022 15:56:00",""
"04/12/2022 15:00:07","04/12/2022","Storage, Medium Range, Stock Levels","17236.4836","04/12/2022 15:56:00",""
"04/12/2022 15:00:07","04/12/2022","Storage, Short Range, Stock Levels","0.0000","04/12/2022 15:56:00",""
"03/12/2022 15:00:05","03/12/2022","Storage, Long Range, Stock Levels","4998.6332","03/12/2022 15:56:00",""
"03/12/2022 15:00:05","03/12/2022","Storage, Medium Range, Stock Levels","17063.0016","03/12/2022 15:56:00",""
"03/12/2022 15:00:05","03/12/2022","Storage, Short Range, Stock Levels","0.0000","03/12/2022 15:56:00",""
"02/12/2022 15:00:08","02/12/2022","Storage, Long Range, Stock Levels","5028.6182","02/12/2022 15:56:00",""
"02/12/2022 15:00:08","02/12/2022","Storage, Medium Range, Stock Levels","17071.7715","02/12/2022 15:56:00",""
"02/12/2022 15:00:08","02/12/2022","Storage, Short Range, Stock Levels","0.0000","02/12/2022 15:56:00",""
"01/12/2022 15:00:07","01/12/2022","Storage, Long Range, Stock Levels","5127.8301","01/12/2022 15:56:00",""
"01/12/2022 15:00:07","01/12/2022","Storage, Medium Range, Stock Levels","17510.6416","01/12/2022 15:56:00",""
"01/12/2022 15:00:07","01/12/2022","Storage, Short Range, Stock Levels","0.0000","01/12/2022 15:56:00",""
"30/11/2022 15:00:05","30/11/2022","Storage, Long Range, Stock Levels","5130.3872","30/11/2022 15:56:00",""
"30/11/2022 15:00:05","30/11/2022","Storage, Medium Range, Stock Levels","17545.5890","30/11/2022 15:56:00",""
"30/11/2022 15:00:05","30/11/2022","Storage, Short Range, Stock Levels","0.0000","30/11/2022 15:56:00",""
"29/11/2022 15:00:04","29/11/2022","Storage, Long Range, Stock Levels","5130.3872","29/11/2022 15:56:00",""
"29/11/2022 15:00:04","29/11/2022","Storage, Medium Range, Stock Levels","17871.9996","29/11/2022 15:56:00",""
"29/11/2022 15:00:04","29/11/2022","Storage, Short Range, Stock Levels","0.0000","29/11/2022 15:56:00",""
"28/11/2022 15:00:13","28/11/2022","Storage, Long Range, Stock Levels","5078.1800","28/11/2022 15:56:00",""
"28/11/2022 15:00:13","28/11/2022","Storage, Medium Range, Stock Levels","17952.4752","28/11/2022 15:56:00",""
"28/11/2022 15:00:13","28/11/2022","Storage, Short Range, Stock Levels","0.0000","28/11/2022 15:56:00",""
"27/11/2022 15:00:07","27/11/2022","Storage, Long Range, Stock Levels","5003.2750","27/11/2022 15:56:00",""
"27/11/2022 15:00:07","27/11/2022","Storage, Medium Range, Stock Levels","17754.6711","27/11/2022 15:56:00",""
"27/11/2022 15:00:07","27/11/2022","Storage, Short Range, Stock Levels","0.0000","27/11/2022 15:56:00",""
"26/11/2022 15:00:06","26/11/2022","Storage, Long Range, Stock Levels","4928.8439","26/11/2022 15:56:00",""
"26/11/2022 15:00:06","26/11/2022","Storage, Medium Range, Stock Levels","17454.5481","26/11/2022 15:56:00",""
"26/11/2022 15:00:06","26/11/2022","Storage, Short Range, Stock Levels","0.0000","26/11/2022 15:56:00",""
"25/11/2022 15:00:11","25/11/2022","Storage, Long Range, Stock Levels","4858.2807","25/11/2022 15:56:00",""
"25/11/2022 15:00:11","25/11/2022","Storage, Medium Range, Stock Levels","17417.0240","25/11/2022 15:56:00",""
"25/11/2022 15:00:11","25/11/2022","Storage, Short Range, Stock Levels","0.0000","25/11/2022 15:56:00",""
"24/11/2022 15:00:11","24/11/2022","Storage, Long Range, Stock Levels","4787.0048","24/11/2022 15:56:00",""
"24/11/2022 15:00:11","24/11/2022","Storage, Medium Range, Stock Levels","17527.5624","24/11/2022 15:56:00",""
"24/11/2022 15:00:11","24/11/2022","Storage, Short Range, Stock Levels","0.0000","24/11/2022 15:56:00",""
"23/11/2022 15:00:11","23/11/2022","Storage, Long Range, Stock Levels","4710.9172","23/11/2022 15:56:00",""
"23/11/2022 15:00:11","23/11/2022","Storage, Medium Range, Stock Levels","17458.2290","23/11/2022 15:56:00",""
"23/11/2022 15:00:11","23/11/2022","Storage, Short Range, Stock Levels","0.0000","23/11/2022 15:56:00",""
"22/11/2022 15:00:07","22/11/2022","Storage, Long Range, Stock Levels","4629.8508","22/11/2022 15:56:00",""
"22/11/2022 15:00:07","22/11/2022","Storage, Medium Range, Stock Levels","17941.9385","22/11/2022 15:56:00",""
"22/11/2022 15:00:07","22/11/2022","Storage, Short Range, Stock Levels","0.0000","22/11/2022 15:56:00",""
"21/11/2022 15:00:05","21/11/2022","Storage, Long Range, Stock Levels","4551.7194","21/11/2022 15:56:00",""
"21/11/2022 15:00:05","21/11/2022","Storage, Medium Range, Stock Levels","18126.5859","21/11/2022 15:56:00",""
"21/11/2022 15:00:05","21/11/2022","Storage, Short Range, Stock Levels","0.0000","21/11/2022 15:56:00",""
"20/11/2022 15:00:13","20/11/2022","Storage, Long Range, Stock Levels","4470.0055","20/11/2022 15:56:00",""
"20/11/2022 15:00:13","20/11/2022","Storage, Medium Range, Stock Levels","18083.9538","20/11/2022 15:56:00",""
"20/11/2022 15:00:13","20/11/2022","Storage, Short Range, Stock Levels","0.0000","20/11/2022 15:56:00",""
"19/11/2022 15:00:12","19/11/2022","Storage, Long Range, Stock Levels","4389.2669","19/11/2022 15:56:00",""
"19/11/2022 15:00:12","19/11/2022","Storage, Medium Range, Stock Levels","17924.1868","19/11/2022 15:56:00",""
"19/11/2022 15:00:12","19/11/2022","Storage, Short Range, Stock Levels","0.0000","19/11/2022 15:56:00",""
"18/11/2022 15:00:08","18/11/2022","Storage, Long Range, Stock Levels","4313.1079","18/11/2022 15:56:00",""
"18/11/2022 15:00:08","18/11/2022","Storage, Medium Range, Stock Levels","18008.9913","18/11/2022 15:56:00",""
"18/11/2022 15:00:08","18/11/2022","Storage, Short Range, Stock Levels","0.0000","18/11/2022 15:56:00",""
"17/11/2022 15:00:15","17/11/2022","Storage, Long Range, Stock Levels","4222.5964","17/11/2022 15:56:00",""
"17/11/2022 15:00:15","17/11/2022","Storage, Medium Range, Stock Levels","17756.1592","17/11/2022 15:56:00",""
"17/11/2022 15:00:15","17/11/2022","Storage, Short Range, Stock Levels","0.0000","17/11/2022 15:56:00",""
"16/11/2022 15:00:07","16/11/2022","Storage, Long Range, Stock Levels","4160.2901","16/11/2022 15:56:00",""
"16/11/2022 15:00:07","16/11/2022","Storage, Medium Range, Stock Levels","17586.0010","16/11/2022 15:56:00",""
"16/11/2022 15:00:07","16/11/2022","Storage, Short Range, Stock Levels","0.0000","16/11/2022 15:56:00",""
"15/11/2022 15:00:15","15/11/2022","Storage, Long Range, Stock Levels","4082.0680","15/11/2022 15:56:00",""
"15/11/2022 15:00:15","15/11/2022","Storage, Medium Range, Stock Levels","17431.9039","15/11/2022 15:56:00",""
"15/11/2022 15:00:15","15/11/2022","Storage, Short Range, Stock Levels","0.0000","15/11/2022 15:56:00",""
"14/11/2022 15:00:13","14/11/2022","Storage, Long Range, Stock Levels","4013.2694","14/11/2022 15:56:00",""
"14/11/2022 15:00:13","14/11/2022","Storage, Medium Range, Stock Levels","17544.1763","14/11/2022 15:56:00",""
"14/11/2022 15:00:13","14/11/2022","Storage, Short Range, Stock Levels","0.0000","14/11/2022 15:56:00",""
"13/11/2022 15:00:05","13/11/2022","Storage, Long Range, Stock Levels","3942.6368","13/11/2022 15:56:00",""
"13/11/2022 15:00:05","13/11/2022","Storage, Medium Range, Stock Levels","17488.1140","13/11/2022 15:56:00",""
"13/11/2022 15:00:05","13/11/2022","Storage, Short Range, Stock Levels","0.0000","13/11/2022 15:56:00",""
"12/11/2022 15:00:03","12/11/2022","Storage, Long Range, Stock Levels","3868.3417","12/11/2022 15:56:00",""
"12/11/2022 15:00:03","12/11/2022","Storage, Medium Range, Stock Levels","17443.2548","12/11/2022 15:56:00",""
"12/11/2022 15:00:03","12/11/2022","Storage, Short Range, Stock Levels","0.0000","12/11/2022 15:56:00",""
"11/11/2022 15:00:17","11/11/2022","Storage, Long Range, Stock Levels","3776.0082","11/11/2022 15:56:00",""
"11/11/2022 15:00:17","11/11/2022","Storage, Medium Range, Stock Levels","17196.0794","11/11/2022 15:56:00",""
"11/11/2022 15:00:17","11/11/2022","Storage, Short Range, Stock Levels","0.0000","11/11/2022 15:56:00",""
"10/11/2022 15:00:05","10/11/2022","Storage, Long Range, Stock Levels","3715.9876","10/11/2022 15:56:00",""
"10/11/2022 15:00:05","10/11/2022","Storage, Medium Range, Stock Levels","17239.3607","10/11/2022 15:56:00",""
"10/11/2022 15:00:05","10/11/2022","Storage, Short Range, Stock Levels","0.0000","10/11/2022 15:56:00",""
"10/11/2022 15:00:00","31/10/2022","Storage Injection, Actual","79903655.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","31/10/2022","Storage Withdrawal, Actual","-181830178.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","30/10/2022","Storage Injection, Actual","293976406.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","30/10/2022","Storage Withdrawal, Actual","-8607943.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","29/10/2022","Storage Injection, Actual","180410375.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","29/10/2022","Storage Withdrawal, Actual","-49907858.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","28/10/2022","Storage Injection, Actual","94679292.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","28/10/2022","Storage Withdrawal, Actual","-108903870.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","27/10/2022","Storage Injection, Actual","74171193.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","27/10/2022","Storage Withdrawal, Actual","-222407603.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","26/10/2022","Storage Injection, Actual","122953861.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","26/10/2022","Storage Withdrawal, Actual","-54813172.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","25/10/2022","Storage Injection, Actual","89057091.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","25/10/2022","Storage Withdrawal, Actual","-111998002.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","24/10/2022","Storage Injection, Actual","157650331.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","24/10/2022","Storage Withdrawal, Actual","-6648308.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","23/10/2022","Storage Injection, Actual","401923372.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","23/10/2022","Storage Withdrawal, Actual","-133615.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","22/10/2022","Storage Injection, Actual","251277684.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","22/10/2022","Storage Withdrawal, Actual","-108978.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","21/10/2022","Storage Injection, Actual","89680613.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","21/10/2022","Storage Withdrawal, Actual","-189349340.0000","10/11/2022 15:00:22",""
"10/11/2022 15:00:00","20/10/2022","Storage Injection, Actual","79354332.0000","10/11/2022 15:00:22",""
