"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","25.02.2022 20:00 - 25.02.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","615","5077","n/e","n/e","n/e","n/e","n/e","10","n/e","665"
"BZN|NO2","25.02.2022 21:00 - 25.02.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","627","5109","n/e","n/e","n/e","n/e","n/e","9","n/e","635"
"BZN|NO2","25.02.2022 22:00 - 25.02.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","618","4958","n/e","n/e","n/e","n/e","n/e","9","n/e","409"
"BZN|NO2","25.02.2022 23:00 - 26.02.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","622","4746","n/e","n/e","n/e","n/e","n/e","8","n/e","233"
"BZN|NO2","26.02.2022 00:00 - 26.02.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","642","5428","n/e","n/e","n/e","n/e","n/e","9","n/e","143"
"BZN|NO2","26.02.2022 01:00 - 26.02.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","656","5727","n/e","n/e","n/e","n/e","n/e","12","n/e","60"
"BZN|NO2","26.02.2022 02:00 - 26.02.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","644","5969","n/e","n/e","n/e","n/e","n/e","9","n/e","83"
"BZN|NO2","26.02.2022 03:00 - 26.02.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","628","6388","n/e","n/e","n/e","n/e","n/e","8","n/e","110"
"BZN|NO2","26.02.2022 04:00 - 26.02.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","620","6767","n/e","n/e","n/e","n/e","n/e","8","n/e","157"
"BZN|NO2","26.02.2022 05:00 - 26.02.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","102","","600","7066","n/e","n/e","n/e","n/e","n/e","8","n/e","264"
"BZN|NO2","26.02.2022 06:00 - 26.02.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","342","","599","7602","n/e","n/e","n/e","n/e","n/e","8","n/e","350"
"BZN|NO2","26.02.2022 07:00 - 26.02.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","342","","605","7667","n/e","n/e","n/e","n/e","n/e","8","n/e","464"
"BZN|NO2","26.02.2022 08:00 - 26.02.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","341","","589","7806","n/e","n/e","n/e","n/e","n/e","8","n/e","550"
"BZN|NO2","26.02.2022 09:00 - 26.02.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","353","","614","7998","n/e","n/e","n/e","n/e","n/e","8","n/e","614"
"BZN|NO2","26.02.2022 10:00 - 26.02.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","306","","604","7697","n/e","n/e","n/e","n/e","n/e","8","n/e","733"
"BZN|NO2","26.02.2022 11:00 - 26.02.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","73","","604","7421","n/e","n/e","n/e","n/e","n/e","8","n/e","782"
"BZN|NO2","26.02.2022 12:00 - 26.02.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","599","6778","n/e","n/e","n/e","n/e","n/e","8","n/e","789"
"BZN|NO2","26.02.2022 13:00 - 26.02.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","611","6532","n/e","n/e","n/e","n/e","n/e","8","n/e","804"
"BZN|NO2","26.02.2022 14:00 - 26.02.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","608","6277","n/e","n/e","n/e","n/e","n/e","8","n/e","869"
"BZN|NO2","26.02.2022 15:00 - 26.02.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","609","6372","n/e","n/e","n/e","n/e","n/e","8","n/e","843"
"BZN|NO2","26.02.2022 16:00 - 26.02.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","605","6882","n/e","n/e","n/e","n/e","n/e","8","n/e","867"
"BZN|NO2","26.02.2022 17:00 - 26.02.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","62","","625","7598","n/e","n/e","n/e","n/e","n/e","8","n/e","809"
"BZN|NO2","26.02.2022 18:00 - 26.02.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","63","","610","7448","n/e","n/e","n/e","n/e","n/e","8","n/e","777"
"BZN|NO2","26.02.2022 19:00 - 26.02.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","600","7070","n/e","n/e","n/e","n/e","n/e","8","n/e","817"
"BZN|NO2","26.02.2022 20:00 - 26.02.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","600","6605","n/e","n/e","n/e","n/e","n/e","8","n/e","862"
"BZN|NO2","26.02.2022 21:00 - 26.02.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","67","","601","6404","n/e","n/e","n/e","n/e","n/e","8","n/e","888"
"BZN|NO2","26.02.2022 22:00 - 26.02.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","599","6457","n/e","n/e","n/e","n/e","n/e","8","n/e","903"
"BZN|NO2","26.02.2022 23:00 - 27.02.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","600","6117","n/e","n/e","n/e","n/e","n/e","8","n/e","917"
"BZN|NO2","27.02.2022 00:00 - 27.02.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","208","","558","6201","n/e","n/e","n/e","n/e","n/e","8","n/e","888"
"BZN|NO2","27.02.2022 01:00 - 27.02.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","206","","555","5780","n/e","n/e","n/e","n/e","n/e","8","n/e","929"
"BZN|NO2","27.02.2022 02:00 - 27.02.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","205","","550","5657","n/e","n/e","n/e","n/e","n/e","8","n/e","978"
"BZN|NO2","27.02.2022 03:00 - 27.02.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","200","","546","5615","n/e","n/e","n/e","n/e","n/e","8","n/e","980"
"BZN|NO2","27.02.2022 04:00 - 27.02.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","199","","541","5580","n/e","n/e","n/e","n/e","n/e","8","n/e","997"
"BZN|NO2","27.02.2022 05:00 - 27.02.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","209","","552","5675","n/e","n/e","n/e","n/e","n/e","8","n/e","966"
"BZN|NO2","27.02.2022 06:00 - 27.02.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","207","","577","5791","n/e","n/e","n/e","n/e","n/e","8","n/e","953"
"BZN|NO2","27.02.2022 07:00 - 27.02.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","197","","579","5912","n/e","n/e","n/e","n/e","n/e","8","n/e","932"
"BZN|NO2","27.02.2022 08:00 - 27.02.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","201","","574","6076","n/e","n/e","n/e","n/e","n/e","8","n/e","883"
"BZN|NO2","27.02.2022 09:00 - 27.02.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","203","","572","5963","n/e","n/e","n/e","n/e","n/e","8","n/e","890"
"BZN|NO2","27.02.2022 10:00 - 27.02.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","204","","566","5555","n/e","n/e","n/e","n/e","n/e","8","n/e","881"
"BZN|NO2","27.02.2022 11:00 - 27.02.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","89","","564","4800","n/e","n/e","n/e","n/e","n/e","8","n/e","871"
"BZN|NO2","27.02.2022 12:00 - 27.02.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","576","4150","n/e","n/e","n/e","n/e","n/e","9","n/e","895"
"BZN|NO2","27.02.2022 13:00 - 27.02.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","577","3586","n/e","n/e","n/e","n/e","n/e","13","n/e","864"
"BZN|NO2","27.02.2022 14:00 - 27.02.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","582","4243","n/e","n/e","n/e","n/e","n/e","13","n/e","887"
"BZN|NO2","27.02.2022 15:00 - 27.02.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","578","5074","n/e","n/e","n/e","n/e","n/e","14","n/e","846"
"BZN|NO2","27.02.2022 16:00 - 27.02.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","193","","592","5890","n/e","n/e","n/e","n/e","n/e","13","n/e","863"
"BZN|NO2","27.02.2022 17:00 - 27.02.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","204","","590","6215","n/e","n/e","n/e","n/e","n/e","8","n/e","922"
"BZN|NO2","27.02.2022 18:00 - 27.02.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","202","","576","6659","n/e","n/e","n/e","n/e","n/e","8","n/e","967"
"BZN|NO2","27.02.2022 19:00 - 27.02.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","570","6336","n/e","n/e","n/e","n/e","n/e","8","n/e","1044"
"BZN|NO2","27.02.2022 20:00 - 27.02.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","571","6106","n/e","n/e","n/e","n/e","n/e","8","n/e","1138"
"BZN|NO2","27.02.2022 21:00 - 27.02.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","67","","575","6049","n/e","n/e","n/e","n/e","n/e","8","n/e","1188"
"BZN|NO2","27.02.2022 22:00 - 27.02.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","580","5883","n/e","n/e","n/e","n/e","n/e","8","n/e","1187"
"BZN|NO2","27.02.2022 23:00 - 28.02.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","586","5712","n/e","n/e","n/e","n/e","n/e","8","n/e","1172"
"BZN|NO2","28.02.2022 00:00 - 28.02.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","585","5377","n/e","n/e","n/e","n/e","n/e","8","n/e","1183"
"BZN|NO2","28.02.2022 01:00 - 28.02.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","587","5324","n/e","n/e","n/e","n/e","n/e","8","n/e","1180"
"BZN|NO2","28.02.2022 02:00 - 28.02.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","586","5439","n/e","n/e","n/e","n/e","n/e","8","n/e","1170"
"BZN|NO2","28.02.2022 03:00 - 28.02.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","67","","574","5499","n/e","n/e","n/e","n/e","n/e","8","n/e","1160"
"BZN|NO2","28.02.2022 04:00 - 28.02.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","87","","576","5465","n/e","n/e","n/e","n/e","n/e","8","n/e","1158"
"BZN|NO2","28.02.2022 05:00 - 28.02.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","200","","578","5912","n/e","n/e","n/e","n/e","n/e","8","n/e","1126"
"BZN|NO2","28.02.2022 06:00 - 28.02.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","203","","580","6942","n/e","n/e","n/e","n/e","n/e","8","n/e","1130"
"BZN|NO2","28.02.2022 07:00 - 28.02.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","304","","587","7540","n/e","n/e","n/e","n/e","n/e","8","n/e","1125"
"BZN|NO2","28.02.2022 08:00 - 28.02.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","341","","597","7741","n/e","n/e","n/e","n/e","n/e","8","n/e","1126"
"BZN|NO2","28.02.2022 09:00 - 28.02.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","333","","607","7652","n/e","n/e","n/e","n/e","n/e","7","n/e","1090"
"BZN|NO2","28.02.2022 10:00 - 28.02.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","332","","606","7400","n/e","n/e","n/e","n/e","n/e","7","n/e","1096"
"BZN|NO2","28.02.2022 11:00 - 28.02.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","230","","601","6409","n/e","n/e","n/e","n/e","n/e","7","n/e","1113"
"BZN|NO2","28.02.2022 12:00 - 28.02.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","586","5549","n/e","n/e","n/e","n/e","n/e","7","n/e","1145"
"BZN|NO2","28.02.2022 13:00 - 28.02.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","162","","580","5354","n/e","n/e","n/e","n/e","n/e","7","n/e","1145"
"BZN|NO2","28.02.2022 14:00 - 28.02.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","162","","582","5841","n/e","n/e","n/e","n/e","n/e","7","n/e","1130"
"BZN|NO2","28.02.2022 15:00 - 28.02.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","196","","577","6377","n/e","n/e","n/e","n/e","n/e","7","n/e","1160"
"BZN|NO2","28.02.2022 16:00 - 28.02.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","196","","578","6664","n/e","n/e","n/e","n/e","n/e","7","n/e","1177"
"BZN|NO2","28.02.2022 17:00 - 28.02.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","205","","579","7124","n/e","n/e","n/e","n/e","n/e","7","n/e","1223"
"BZN|NO2","28.02.2022 18:00 - 28.02.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","203","","576","7054","n/e","n/e","n/e","n/e","n/e","7","n/e","1207"
"BZN|NO2","28.02.2022 19:00 - 28.02.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","202","","586","6440","n/e","n/e","n/e","n/e","n/e","7","n/e","1150"
"BZN|NO2","28.02.2022 20:00 - 28.02.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","207","","589","6440","n/e","n/e","n/e","n/e","n/e","7","n/e","1118"
"BZN|NO2","28.02.2022 21:00 - 28.02.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","207","","587","6037","n/e","n/e","n/e","n/e","n/e","7","n/e","1119"
"BZN|NO2","28.02.2022 22:00 - 28.02.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","201","","570","5457","n/e","n/e","n/e","n/e","n/e","7","n/e","1100"
"BZN|NO2","28.02.2022 23:00 - 01.03.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","184","","568","4982","n/e","n/e","n/e","n/e","n/e","7","n/e","1035"
"BZN|NO2","01.03.2022 00:00 - 01.03.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","87","","572","4862","n/e","n/e","n/e","n/e","n/e","10","n/e","1074"
"BZN|NO2","01.03.2022 01:00 - 01.03.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","582","4698","n/e","n/e","n/e","n/e","n/e","12","n/e","930"
"BZN|NO2","01.03.2022 02:00 - 01.03.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","67","","589","4928","n/e","n/e","n/e","n/e","n/e","12","n/e","577"
"BZN|NO2","01.03.2022 03:00 - 01.03.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","67","","594","5263","n/e","n/e","n/e","n/e","n/e","11","n/e","390"
"BZN|NO2","01.03.2022 04:00 - 01.03.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","66","","607","5682","n/e","n/e","n/e","n/e","n/e","11","n/e","296"
"BZN|NO2","01.03.2022 05:00 - 01.03.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","86","","613","6451","n/e","n/e","n/e","n/e","n/e","8","n/e","278"
"BZN|NO2","01.03.2022 06:00 - 01.03.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","200","","615","7015","n/e","n/e","n/e","n/e","n/e","7","n/e","279"
"BZN|NO2","01.03.2022 07:00 - 01.03.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","329","","644","7814","n/e","n/e","n/e","n/e","n/e","7","n/e","254"
"BZN|NO2","01.03.2022 08:00 - 01.03.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","341","","641","8149","n/e","n/e","n/e","n/e","n/e","7","n/e","263"
"BZN|NO2","01.03.2022 09:00 - 01.03.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","341","","634","7974","n/e","n/e","n/e","n/e","n/e","7","n/e","241"
"BZN|NO2","01.03.2022 10:00 - 01.03.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","343","","649","7938","n/e","n/e","n/e","n/e","n/e","7","n/e","219"
"BZN|NO2","01.03.2022 11:00 - 01.03.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","342","","664","7865","n/e","n/e","n/e","n/e","n/e","7","n/e","266"
"BZN|NO2","01.03.2022 12:00 - 01.03.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","327","","680","7722","n/e","n/e","n/e","n/e","n/e","7","n/e","298"
"BZN|NO2","01.03.2022 13:00 - 01.03.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","306","","687","7538","n/e","n/e","n/e","n/e","n/e","7","n/e","328"
"BZN|NO2","01.03.2022 14:00 - 01.03.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","301","","681","7420","n/e","n/e","n/e","n/e","n/e","7","n/e","342"
"BZN|NO2","01.03.2022 15:00 - 01.03.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","285","","690","7476","n/e","n/e","n/e","n/e","n/e","7","n/e","361"
"BZN|NO2","01.03.2022 16:00 - 01.03.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","328","","692","8019","n/e","n/e","n/e","n/e","n/e","7","n/e","325"
"BZN|NO2","01.03.2022 17:00 - 01.03.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","346","","695","8219","n/e","n/e","n/e","n/e","n/e","7","n/e","269"
"BZN|NO2","01.03.2022 18:00 - 01.03.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","361","","694","8249","n/e","n/e","n/e","n/e","n/e","7","n/e","217"
"BZN|NO2","01.03.2022 19:00 - 01.03.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","361","","690","8128","n/e","n/e","n/e","n/e","n/e","7","n/e","219"
"BZN|NO2","01.03.2022 20:00 - 01.03.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","344","","693","7966","n/e","n/e","n/e","n/e","n/e","7","n/e","220"
"BZN|NO2","01.03.2022 21:00 - 01.03.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","336","","690","7542","n/e","n/e","n/e","n/e","n/e","7","n/e","218"
"BZN|NO2","01.03.2022 22:00 - 01.03.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","358","","685","7248","n/e","n/e","n/e","n/e","n/e","7","n/e","205"
"BZN|NO2","01.03.2022 23:00 - 02.03.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","333","","661","6914","n/e","n/e","n/e","n/e","n/e","7","n/e","190"
"BZN|NO2","02.03.2022 00:00 - 02.03.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","346","","645","6643","n/e","n/e","n/e","n/e","n/e","7","n/e","167"
"BZN|NO2","02.03.2022 01:00 - 02.03.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","338","","648","6493","n/e","n/e","n/e","n/e","n/e","7","n/e","174"
"BZN|NO2","02.03.2022 02:00 - 02.03.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","348","","643","6463","n/e","n/e","n/e","n/e","n/e","7","n/e","209"
"BZN|NO2","02.03.2022 03:00 - 02.03.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","337","","635","6578","n/e","n/e","n/e","n/e","n/e","7","n/e","275"
"BZN|NO2","02.03.2022 04:00 - 02.03.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","344","","632","6630","n/e","n/e","n/e","n/e","n/e","7","n/e","316"
"BZN|NO2","02.03.2022 05:00 - 02.03.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","340","","649","6985","n/e","n/e","n/e","n/e","n/e","7","n/e","324"
"BZN|NO2","02.03.2022 06:00 - 02.03.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","350","","669","7613","n/e","n/e","n/e","n/e","n/e","7","n/e","318"
"BZN|NO2","02.03.2022 07:00 - 02.03.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","366","","688","8363","n/e","n/e","n/e","n/e","n/e","7","n/e","316"
"BZN|NO2","02.03.2022 08:00 - 02.03.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","366","","721","8519","n/e","n/e","n/e","n/e","n/e","7","n/e","349"
"BZN|NO2","02.03.2022 09:00 - 02.03.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","356","","734","8293","n/e","n/e","n/e","n/e","n/e","7","n/e","312"
"BZN|NO2","02.03.2022 10:00 - 02.03.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","356","","725","8009","n/e","n/e","n/e","n/e","n/e","7","n/e","214"
"BZN|NO2","02.03.2022 11:00 - 02.03.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","338","","718","7813","n/e","n/e","n/e","n/e","n/e","7","n/e","175"
"BZN|NO2","02.03.2022 12:00 - 02.03.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","302","","719","7705","n/e","n/e","n/e","n/e","n/e","7","n/e","131"
"BZN|NO2","02.03.2022 13:00 - 02.03.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","329","","721","7535","n/e","n/e","n/e","n/e","n/e","7","n/e","114"
"BZN|NO2","02.03.2022 14:00 - 02.03.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","345","","712","7730","n/e","n/e","n/e","n/e","n/e","7","n/e","116"
"BZN|NO2","02.03.2022 15:00 - 02.03.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","346","","710","7559","n/e","n/e","n/e","n/e","n/e","7","n/e","134"
"BZN|NO2","02.03.2022 16:00 - 02.03.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","302","","711","7632","n/e","n/e","n/e","n/e","n/e","7","n/e","157"
"BZN|NO2","02.03.2022 17:00 - 02.03.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","335","","715","7847","n/e","n/e","n/e","n/e","n/e","7","n/e","176"
"BZN|NO2","02.03.2022 18:00 - 02.03.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","334","","708","7902","n/e","n/e","n/e","n/e","n/e","7","n/e","213"
