Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"24/12/2021 15:00:07","24/12/2021","Storage, Long Range, Stock Levels","0.0000","24/12/2021 15:56:00",""
"24/12/2021 15:00:07","24/12/2021","Storage, Medium Range, Stock Levels","14607.0797","24/12/2021 15:56:00",""
"24/12/2021 15:00:07","24/12/2021","Storage, Short Range, Stock Levels","0.0000","24/12/2021 15:56:00",""
"23/12/2021 15:00:14","23/12/2021","Storage, Long Range, Stock Levels","0.0000","23/12/2021 15:56:00",""
"23/12/2021 15:00:14","23/12/2021","Storage, Medium Range, Stock Levels","14692.9036","23/12/2021 15:56:00",""
"23/12/2021 15:00:14","23/12/2021","Storage, Short Range, Stock Levels","0.0000","23/12/2021 15:56:00",""
"22/12/2021 15:00:09","22/12/2021","Storage, Long Range, Stock Levels","0.0000","22/12/2021 15:56:00",""
"22/12/2021 15:00:09","22/12/2021","Storage, Medium Range, Stock Levels","15160.6647","22/12/2021 15:56:00",""
"22/12/2021 15:00:09","22/12/2021","Storage, Short Range, Stock Levels","0.0000","22/12/2021 15:56:00",""
"21/12/2021 15:00:10","21/12/2021","Storage, Long Range, Stock Levels","0.0000","21/12/2021 15:56:00",""
"21/12/2021 15:00:10","21/12/2021","Storage, Medium Range, Stock Levels","15475.3829","21/12/2021 15:56:00",""
"21/12/2021 15:00:10","21/12/2021","Storage, Short Range, Stock Levels","0.0000","21/12/2021 15:56:00",""
"20/12/2021 15:00:02","20/12/2021","Storage, Long Range, Stock Levels","0.0000","20/12/2021 15:56:00",""
"20/12/2021 15:00:02","20/12/2021","Storage, Medium Range, Stock Levels","15920.0618","20/12/2021 15:56:00",""
"20/12/2021 15:00:02","20/12/2021","Storage, Short Range, Stock Levels","0.0000","20/12/2021 15:56:00",""
"19/12/2021 15:00:06","19/12/2021","Storage, Long Range, Stock Levels","0.0000","19/12/2021 15:56:00",""
"19/12/2021 15:00:06","19/12/2021","Storage, Medium Range, Stock Levels","16223.3729","19/12/2021 15:56:00",""
"19/12/2021 15:00:06","19/12/2021","Storage, Short Range, Stock Levels","0.0000","19/12/2021 15:56:00",""
"18/12/2021 15:00:02","18/12/2021","Storage, Long Range, Stock Levels","0.0000","18/12/2021 15:56:00",""
"18/12/2021 15:00:02","18/12/2021","Storage, Medium Range, Stock Levels","16349.8107","18/12/2021 15:56:00",""
"18/12/2021 15:00:02","18/12/2021","Storage, Short Range, Stock Levels","0.0000","18/12/2021 15:56:00",""
"17/12/2021 15:00:07","17/12/2021","Storage, Long Range, Stock Levels","0.0000","17/12/2021 15:56:00",""
"17/12/2021 15:00:07","17/12/2021","Storage, Medium Range, Stock Levels","16382.3880","17/12/2021 15:56:00",""
"17/12/2021 15:00:07","17/12/2021","Storage, Short Range, Stock Levels","0.0000","17/12/2021 15:56:00",""
"16/12/2021 15:00:10","16/12/2021","Storage, Long Range, Stock Levels","0.0000","16/12/2021 15:56:00",""
"16/12/2021 15:00:10","16/12/2021","Storage, Medium Range, Stock Levels","16499.5215","16/12/2021 15:56:00",""
"16/12/2021 15:00:10","16/12/2021","Storage, Short Range, Stock Levels","0.0000","16/12/2021 15:56:00",""
"15/12/2021 15:00:16","15/12/2021","Storage, Long Range, Stock Levels","0.0000","15/12/2021 15:56:00",""
"15/12/2021 15:00:16","15/12/2021","Storage, Medium Range, Stock Levels","16398.1236","15/12/2021 15:56:00",""
"15/12/2021 15:00:16","15/12/2021","Storage, Short Range, Stock Levels","0.0000","15/12/2021 15:56:00",""
"14/12/2021 15:00:14","14/12/2021","Storage, Long Range, Stock Levels","0.0000","14/12/2021 15:56:00",""
"14/12/2021 15:00:14","14/12/2021","Storage, Medium Range, Stock Levels","16230.7104","14/12/2021 15:56:00",""
"14/12/2021 15:00:14","14/12/2021","Storage, Short Range, Stock Levels","0.0000","14/12/2021 15:56:00",""
"13/12/2021 15:00:15","13/12/2021","Storage, Long Range, Stock Levels","0.0000","13/12/2021 15:56:00",""
"13/12/2021 15:00:15","13/12/2021","Storage, Medium Range, Stock Levels","16257.8591","13/12/2021 15:56:00",""
"13/12/2021 15:00:15","13/12/2021","Storage, Short Range, Stock Levels","0.0000","13/12/2021 15:56:00",""
"12/12/2021 15:00:05","12/12/2021","Storage, Long Range, Stock Levels","0.0000","12/12/2021 15:56:00",""
"12/12/2021 15:00:05","12/12/2021","Storage, Medium Range, Stock Levels","15870.3108","12/12/2021 15:56:00",""
"12/12/2021 15:00:05","12/12/2021","Storage, Short Range, Stock Levels","0.0000","12/12/2021 15:56:00",""
"11/12/2021 15:00:17","11/12/2021","Storage, Long Range, Stock Levels","0.0000","11/12/2021 15:56:00",""
"11/12/2021 15:00:17","11/12/2021","Storage, Medium Range, Stock Levels","15937.4537","11/12/2021 15:56:00",""
"11/12/2021 15:00:17","11/12/2021","Storage, Short Range, Stock Levels","0.0000","11/12/2021 15:56:00",""
"10/12/2021 15:00:14","10/12/2021","Storage, Long Range, Stock Levels","0.0000","10/12/2021 15:56:00",""
"10/12/2021 15:00:14","10/12/2021","Storage, Medium Range, Stock Levels","16000.2712","10/12/2021 15:56:00",""
"10/12/2021 15:00:14","10/12/2021","Storage, Short Range, Stock Levels","0.0000","10/12/2021 15:56:00",""
"10/12/2021 15:00:00","30/11/2021","Storage Injection, Actual","190379080.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","30/11/2021","Storage Withdrawal, Actual","-123855825.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","29/11/2021","Storage Injection, Actual","4030.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","29/11/2021","Storage Withdrawal, Actual","-465577662.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","28/11/2021","Storage Injection, Actual","234901.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","28/11/2021","Storage Withdrawal, Actual","-506543332.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","27/11/2021","Storage Injection, Actual","3328831.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","27/11/2021","Storage Withdrawal, Actual","-303602539.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","26/11/2021","Storage Injection, Actual","77980273.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","26/11/2021","Storage Withdrawal, Actual","-175084407.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","25/11/2021","Storage Injection, Actual","30966378.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","25/11/2021","Storage Withdrawal, Actual","-78433334.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","24/11/2021","Storage Injection, Actual","13695302.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","24/11/2021","Storage Withdrawal, Actual","-89774502.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","23/11/2021","Storage Injection, Actual","22676362.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","23/11/2021","Storage Withdrawal, Actual","-38822287.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","22/11/2021","Storage Injection, Actual","12672441.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","22/11/2021","Storage Withdrawal, Actual","-18658988.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","21/11/2021","Storage Injection, Actual","1611890.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","21/11/2021","Storage Withdrawal, Actual","-76079618.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","20/11/2021","Storage Injection, Actual","143399684.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","20/11/2021","Storage Withdrawal, Actual","-281859.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","19/11/2021","Storage Injection, Actual","64147993.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","19/11/2021","Storage Withdrawal, Actual","-33557403.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","18/11/2021","Storage Injection, Actual","97290891.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","18/11/2021","Storage Withdrawal, Actual","-6195208.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","17/11/2021","Storage Injection, Actual","86638659.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","17/11/2021","Storage Withdrawal, Actual","-14673074.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","16/11/2021","Storage Injection, Actual","62755359.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","16/11/2021","Storage Withdrawal, Actual","-79267440.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","15/11/2021","Storage Injection, Actual","7519498.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","15/11/2021","Storage Withdrawal, Actual","-91452713.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","14/11/2021","Storage Injection, Actual","111937368.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","14/11/2021","Storage Withdrawal, Actual","-89304.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","13/11/2021","Storage Injection, Actual","67214386.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","13/11/2021","Storage Withdrawal, Actual","-57720259.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","12/11/2021","Storage Injection, Actual","51669860.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","12/11/2021","Storage Withdrawal, Actual","-13436221.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","11/11/2021","Storage Injection, Actual","15220940.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","11/11/2021","Storage Withdrawal, Actual","-80123721.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","10/11/2021","Storage Injection, Actual","9402778.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","10/11/2021","Storage Withdrawal, Actual","-111756862.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","09/11/2021","Storage Injection, Actual","39832436.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","09/11/2021","Storage Withdrawal, Actual","-10821513.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","08/11/2021","Storage Injection, Actual","68310306.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","08/11/2021","Storage Withdrawal, Actual","-7179048.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","07/11/2021","Storage Injection, Actual","236924822.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","07/11/2021","Storage Withdrawal, Actual","-23929.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","06/11/2021","Storage Injection, Actual","347801792.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","06/11/2021","Storage Withdrawal, Actual","-30138.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","05/11/2021","Storage Injection, Actual","11396352.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","05/11/2021","Storage Withdrawal, Actual","-243125054.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","04/11/2021","Storage Injection, Actual","14570370.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","04/11/2021","Storage Withdrawal, Actual","-210618665.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","03/11/2021","Storage Injection, Actual","25147731.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","03/11/2021","Storage Withdrawal, Actual","-165907266.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","02/11/2021","Storage Injection, Actual","7833261.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","02/11/2021","Storage Withdrawal, Actual","-139804864.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","01/11/2021","Storage Injection, Actual","143564545.0000","10/12/2021 15:00:13",""
"10/12/2021 15:00:00","01/11/2021","Storage Withdrawal, Actual","-18090290.0000","10/12/2021 15:00:13",""
"09/12/2021 15:00:08","09/12/2021","Storage, Long Range, Stock Levels","0.0000","09/12/2021 15:56:00",""
"09/12/2021 15:00:08","09/12/2021","Storage, Medium Range, Stock Levels","16009.8411","09/12/2021 15:56:00",""
"09/12/2021 15:00:08","09/12/2021","Storage, Short Range, Stock Levels","0.0000","09/12/2021 15:56:00",""
"08/12/2021 15:00:08","08/12/2021","Storage, Long Range, Stock Levels","0.0000","08/12/2021 15:56:00",""
"08/12/2021 15:00:08","08/12/2021","Storage, Medium Range, Stock Levels","16203.2387","08/12/2021 15:56:00",""
"08/12/2021 15:00:08","08/12/2021","Storage, Short Range, Stock Levels","0.0000","08/12/2021 15:56:00",""
"07/12/2021 15:00:16","07/12/2021","Storage, Long Range, Stock Levels","0.0000","07/12/2021 15:56:00",""
"07/12/2021 15:00:16","07/12/2021","Storage, Medium Range, Stock Levels","16429.1660","07/12/2021 15:56:00",""
"07/12/2021 15:00:16","07/12/2021","Storage, Short Range, Stock Levels","0.0000","07/12/2021 15:56:00",""
"06/12/2021 15:00:12","06/12/2021","Storage, Long Range, Stock Levels","0.0000","06/12/2021 15:56:00",""
"06/12/2021 15:00:12","06/12/2021","Storage, Medium Range, Stock Levels","16496.4162","06/12/2021 15:56:00",""
"06/12/2021 15:00:12","06/12/2021","Storage, Short Range, Stock Levels","0.0000","06/12/2021 15:56:00",""
"05/12/2021 15:00:15","05/12/2021","Storage, Long Range, Stock Levels","0.0000","05/12/2021 15:56:00",""
"05/12/2021 15:00:15","05/12/2021","Storage, Medium Range, Stock Levels","16446.0087","05/12/2021 15:56:00",""
"05/12/2021 15:00:15","05/12/2021","Storage, Short Range, Stock Levels","0.0000","05/12/2021 15:56:00",""
"04/12/2021 15:00:17","04/12/2021","Storage, Long Range, Stock Levels","0.0000","04/12/2021 15:56:00",""
"04/12/2021 15:00:17","04/12/2021","Storage, Medium Range, Stock Levels","16172.1388","04/12/2021 15:56:00",""
"04/12/2021 15:00:17","04/12/2021","Storage, Short Range, Stock Levels","0.0000","04/12/2021 15:56:00",""
"03/12/2021 15:00:11","03/12/2021","Storage, Long Range, Stock Levels","0.0000","03/12/2021 15:56:00",""
"03/12/2021 15:00:11","03/12/2021","Storage, Medium Range, Stock Levels","16130.7972","03/12/2021 15:56:00",""
"03/12/2021 15:00:11","03/12/2021","Storage, Short Range, Stock Levels","0.0000","03/12/2021 15:56:00",""
"02/12/2021 15:00:05","02/12/2021","Storage, Long Range, Stock Levels","0.0000","02/12/2021 15:56:00",""
"02/12/2021 15:00:05","02/12/2021","Storage, Medium Range, Stock Levels","16283.2145","02/12/2021 15:56:00",""
"02/12/2021 15:00:05","02/12/2021","Storage, Short Range, Stock Levels","0.0000","02/12/2021 15:56:00",""
"01/12/2021 15:00:06","01/12/2021","Storage, Long Range, Stock Levels","0.0000","01/12/2021 15:56:00",""
"01/12/2021 15:00:06","01/12/2021","Storage, Medium Range, Stock Levels","16097.4475","01/12/2021 15:56:00",""
"01/12/2021 15:00:06","01/12/2021","Storage, Short Range, Stock Levels","0.0000","01/12/2021 15:56:00",""
"30/11/2021 15:00:15","30/11/2021","Storage, Long Range, Stock Levels","0.0000","30/11/2021 15:56:00",""
"30/11/2021 15:00:15","30/11/2021","Storage, Medium Range, Stock Levels","16031.0123","30/11/2021 15:56:00",""
"30/11/2021 15:00:15","30/11/2021","Storage, Short Range, Stock Levels","0.0000","30/11/2021 15:56:00",""
"29/11/2021 15:00:10","29/11/2021","Storage, Long Range, Stock Levels","0.0000","29/11/2021 15:56:00",""
"29/11/2021 15:00:10","29/11/2021","Storage, Medium Range, Stock Levels","16496.5860","29/11/2021 15:56:00",""
"29/11/2021 15:00:10","29/11/2021","Storage, Short Range, Stock Levels","0.0000","29/11/2021 15:56:00",""
"28/11/2021 15:00:05","28/11/2021","Storage, Long Range, Stock Levels","0.0000","28/11/2021 15:56:00",""
"28/11/2021 15:00:05","28/11/2021","Storage, Medium Range, Stock Levels","17004.2739","28/11/2021 15:56:00",""
"28/11/2021 15:00:05","28/11/2021","Storage, Short Range, Stock Levels","0.0000","28/11/2021 15:56:00",""
"27/11/2021 15:00:08","27/11/2021","Storage, Long Range, Stock Levels","0.0000","27/11/2021 15:56:00",""
"27/11/2021 15:00:08","27/11/2021","Storage, Medium Range, Stock Levels","17304.5856","27/11/2021 15:56:00",""
"27/11/2021 15:00:08","27/11/2021","Storage, Short Range, Stock Levels","0.0000","27/11/2021 15:56:00",""
"26/11/2021 15:00:15","26/11/2021","Storage, Long Range, Stock Levels","0.0000","26/11/2021 15:56:00",""
"26/11/2021 15:00:15","26/11/2021","Storage, Medium Range, Stock Levels","17401.7871","26/11/2021 15:56:00",""
"26/11/2021 15:00:15","26/11/2021","Storage, Short Range, Stock Levels","0.0000","26/11/2021 15:56:00",""
"25/11/2021 15:00:11","25/11/2021","Storage, Long Range, Stock Levels","0.0000","25/11/2021 15:56:00",""
"25/11/2021 15:00:11","25/11/2021","Storage, Medium Range, Stock Levels","17449.2671","25/11/2021 15:56:00",""
"25/11/2021 15:00:11","25/11/2021","Storage, Short Range, Stock Levels","0.0000","25/11/2021 15:56:00",""
"24/11/2021 15:00:10","24/11/2021","Storage, Long Range, Stock Levels","0.0000","24/11/2021 15:56:00",""
"24/11/2021 15:00:10","24/11/2021","Storage, Medium Range, Stock Levels","17525.3520","24/11/2021 15:56:00",""
"24/11/2021 15:00:10","24/11/2021","Storage, Short Range, Stock Levels","0.0000","24/11/2021 15:56:00",""
"23/11/2021 15:00:07","23/11/2021","Storage, Long Range, Stock Levels","0.0000","23/11/2021 15:56:00",""
"23/11/2021 15:00:07","23/11/2021","Storage, Medium Range, Stock Levels","17541.4962","23/11/2021 15:56:00",""
"23/11/2021 15:00:07","23/11/2021","Storage, Short Range, Stock Levels","0.0000","23/11/2021 15:56:00",""
"22/11/2021 15:00:12","22/11/2021","Storage, Long Range, Stock Levels","0.0000","22/11/2021 15:56:00",""
"22/11/2021 15:00:12","22/11/2021","Storage, Medium Range, Stock Levels","17547.4827","22/11/2021 15:56:00",""
"22/11/2021 15:00:12","22/11/2021","Storage, Short Range, Stock Levels","0.0000","22/11/2021 15:56:00",""
"21/11/2021 15:00:11","21/11/2021","Storage, Long Range, Stock Levels","0.0000","21/11/2021 15:56:00",""
"21/11/2021 15:00:11","21/11/2021","Storage, Medium Range, Stock Levels","17621.9504","21/11/2021 15:56:00",""
"21/11/2021 15:00:11","21/11/2021","Storage, Short Range, Stock Levels","0.0000","21/11/2021 15:56:00",""
"20/11/2021 15:00:08","20/11/2021","Storage, Long Range, Stock Levels","0.0000","20/11/2021 15:56:00",""
"20/11/2021 15:00:08","20/11/2021","Storage, Medium Range, Stock Levels","17478.9203","20/11/2021 15:56:00",""
"20/11/2021 15:00:08","20/11/2021","Storage, Short Range, Stock Levels","0.0000","20/11/2021 15:56:00",""
"19/11/2021 15:00:14","19/11/2021","Storage, Long Range, Stock Levels","0.0000","19/11/2021 15:56:00",""
"19/11/2021 15:00:14","19/11/2021","Storage, Medium Range, Stock Levels","17448.4284","19/11/2021 15:56:00",""
"19/11/2021 15:00:14","19/11/2021","Storage, Short Range, Stock Levels","0.0000","19/11/2021 15:56:00",""
"18/11/2021 15:00:16","18/11/2021","Storage, Long Range, Stock Levels","0.0000","18/11/2021 15:56:00",""
"18/11/2021 15:00:16","18/11/2021","Storage, Medium Range, Stock Levels","17357.3825","18/11/2021 15:56:00",""
"18/11/2021 15:00:16","18/11/2021","Storage, Short Range, Stock Levels","0.0000","18/11/2021 15:56:00",""
"17/11/2021 15:00:09","17/11/2021","Storage, Long Range, Stock Levels","0.0000","17/11/2021 15:56:00",""
"17/11/2021 15:00:09","17/11/2021","Storage, Medium Range, Stock Levels","17285.4459","17/11/2021 15:56:00",""
"17/11/2021 15:00:09","17/11/2021","Storage, Short Range, Stock Levels","0.0000","17/11/2021 15:56:00",""
"16/11/2021 15:00:17","16/11/2021","Storage, Long Range, Stock Levels","0.0000","16/11/2021 15:56:00",""
"16/11/2021 15:00:17","16/11/2021","Storage, Medium Range, Stock Levels","17301.9315","16/11/2021 15:56:00",""
"16/11/2021 15:00:17","16/11/2021","Storage, Short Range, Stock Levels","0.0000","16/11/2021 15:56:00",""
"15/11/2021 15:00:19","15/11/2021","Storage, Long Range, Stock Levels","0.0000","15/11/2021 15:56:00",""
"15/11/2021 15:00:19","15/11/2021","Storage, Medium Range, Stock Levels","17405.8647","15/11/2021 15:56:00",""
"15/11/2021 15:00:19","15/11/2021","Storage, Short Range, Stock Levels","0.0000","15/11/2021 15:56:00",""
"14/11/2021 15:00:16","14/11/2021","Storage, Long Range, Stock Levels","0.0000","14/11/2021 15:56:00",""
"14/11/2021 15:00:16","14/11/2021","Storage, Medium Range, Stock Levels","17274.0565","14/11/2021 15:56:00",""
"14/11/2021 15:00:16","14/11/2021","Storage, Short Range, Stock Levels","0.0000","14/11/2021 15:56:00",""
"13/11/2021 15:00:18","13/11/2021","Storage, Long Range, Stock Levels","0.0000","13/11/2021 15:56:00",""
"13/11/2021 15:00:18","13/11/2021","Storage, Medium Range, Stock Levels","17264.5624","13/11/2021 15:56:00",""
"13/11/2021 15:00:18","13/11/2021","Storage, Short Range, Stock Levels","0.0000","13/11/2021 15:56:00",""
"12/11/2021 15:00:08","12/11/2021","Storage, Long Range, Stock Levels","0.0000","12/11/2021 15:56:00",""
"12/11/2021 15:00:08","12/11/2021","Storage, Medium Range, Stock Levels","17226.3288","12/11/2021 15:56:00",""
"12/11/2021 15:00:08","12/11/2021","Storage, Short Range, Stock Levels","0.0000","12/11/2021 15:56:00",""
"11/11/2021 15:00:13","11/11/2021","Storage, Long Range, Stock Levels","0.0000","11/11/2021 15:56:00",""
"11/11/2021 15:00:13","11/11/2021","Storage, Medium Range, Stock Levels","17291.2315","11/11/2021 15:56:00",""
"11/11/2021 15:00:13","11/11/2021","Storage, Short Range, Stock Levels","0.0000","11/11/2021 15:56:00",""
"10/11/2021 15:00:21","10/11/2021","Storage, Long Range, Stock Levels","0.0000","10/11/2021 15:56:00",""
"10/11/2021 15:00:21","10/11/2021","Storage, Medium Range, Stock Levels","17393.5856","10/11/2021 15:56:00",""
"10/11/2021 15:00:21","10/11/2021","Storage, Short Range, Stock Levels","0.0000","10/11/2021 15:56:00",""
"10/11/2021 15:00:00","31/10/2021","Storage Injection, Actual","152114298.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","31/10/2021","Storage Withdrawal, Actual","-4410207.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","30/10/2021","Storage Injection, Actual","182464586.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","30/10/2021","Storage Withdrawal, Actual","-8506622.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","29/10/2021","Storage Injection, Actual","142960847.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","29/10/2021","Storage Withdrawal, Actual","-9699414.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","28/10/2021","Storage Injection, Actual","58101320.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","28/10/2021","Storage Withdrawal, Actual","-72996631.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","27/10/2021","Storage Injection, Actual","187961610.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","27/10/2021","Storage Withdrawal, Actual","-19605603.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","26/10/2021","Storage Injection, Actual","41346274.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","26/10/2021","Storage Withdrawal, Actual","-127434785.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","25/10/2021","Storage Injection, Actual","20492146.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","25/10/2021","Storage Withdrawal, Actual","-160584618.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","24/10/2021","Storage Injection, Actual","187376529.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","24/10/2021","Storage Withdrawal, Actual","-1639384.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","23/10/2021","Storage Injection, Actual","6409984.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","23/10/2021","Storage Withdrawal, Actual","-44730982.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","22/10/2021","Storage Injection, Actual","16355046.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","22/10/2021","Storage Withdrawal, Actual","-135336053.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","21/10/2021","Storage Injection, Actual","25068453.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","21/10/2021","Storage Withdrawal, Actual","-94421185.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","20/10/2021","Storage Injection, Actual","54942913.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","20/10/2021","Storage Withdrawal, Actual","-62489224.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","19/10/2021","Storage Injection, Actual","163047268.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","19/10/2021","Storage Withdrawal, Actual","-262479.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","18/10/2021","Storage Injection, Actual","33351113.0000","10/11/2021 15:00:14",""
"10/11/2021 15:00:00","18/10/2021","Storage Withdrawal, Actual","-54622461.0000","10/11/2021 15:00:14",""
