Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"08/06/2022 11:38:00","07/06/2022","Temperature, Actual, D+1","14.0814","09/06/2022 12:30:00",""
"08/06/2022 11:38:00","07/06/2022","Temperature, Actual, D+1","14.0814","08/06/2022 12:30:00",""
"07/06/2022 11:38:00","06/06/2022","Temperature, Actual, D+1","13.2985","08/06/2022 12:30:00",""
"07/06/2022 11:38:00","06/06/2022","Temperature, Actual, D+1","13.2985","07/06/2022 12:30:00",""
"06/06/2022 11:38:00","05/06/2022","Temperature, Actual, D+1","12.8913","07/06/2022 12:30:00",""
"06/06/2022 11:38:00","05/06/2022","Temperature, Actual, D+1","12.8913","06/06/2022 12:30:00",""
"05/06/2022 11:38:00","04/06/2022","Temperature, Actual, D+1","13.7688","06/06/2022 12:30:00",""
"05/06/2022 11:38:00","04/06/2022","Temperature, Actual, D+1","13.7688","05/06/2022 12:30:00",""
"04/06/2022 11:38:00","03/06/2022","Temperature, Actual, D+1","14.0711","05/06/2022 12:30:00",""
"04/06/2022 11:38:00","03/06/2022","Temperature, Actual, D+1","14.0711","04/06/2022 12:30:00",""
"03/06/2022 11:38:00","02/06/2022","Temperature, Actual, D+1","13.8652","04/06/2022 12:30:00",""
"03/06/2022 11:38:00","02/06/2022","Temperature, Actual, D+1","13.8652","03/06/2022 12:30:00",""
"02/06/2022 11:38:00","01/06/2022","Temperature, Actual, D+1","12.9655","03/06/2022 12:30:00",""
"02/06/2022 11:38:00","01/06/2022","Temperature, Actual, D+1","12.9655","02/06/2022 12:30:00",""
"01/06/2022 11:38:00","31/05/2022","Temperature, Actual, D+1","12.3019","02/06/2022 12:30:00",""
"01/06/2022 11:38:00","31/05/2022","Temperature, Actual, D+1","12.3019","01/06/2022 12:30:00",""
"31/05/2022 11:38:00","30/05/2022","Temperature, Actual, D+1","12.2592","01/06/2022 12:30:00",""
"31/05/2022 11:38:00","30/05/2022","Temperature, Actual, D+1","12.2592","31/05/2022 12:30:00",""
"30/05/2022 11:38:00","29/05/2022","Temperature, Actual, D+1","12.9519","31/05/2022 12:30:00",""
"30/05/2022 11:38:00","29/05/2022","Temperature, Actual, D+1","12.9519","30/05/2022 12:30:00",""
"29/05/2022 11:38:00","28/05/2022","Temperature, Actual, D+1","13.6764","30/05/2022 12:30:00",""
"29/05/2022 11:38:00","28/05/2022","Temperature, Actual, D+1","13.6764","29/05/2022 12:30:00",""
"28/05/2022 11:38:00","27/05/2022","Temperature, Actual, D+1","-99.9600","29/05/2022 12:30:00",""
"28/05/2022 11:38:00","27/05/2022","Temperature, Actual, D+1","-99.9600","28/05/2022 12:30:00",""
"27/05/2022 11:38:00","26/05/2022","Temperature, Actual, D+1","13.6314","28/05/2022 12:30:00",""
"27/05/2022 11:38:00","26/05/2022","Temperature, Actual, D+1","13.6314","27/05/2022 12:30:00",""
"26/05/2022 11:38:00","25/05/2022","Temperature, Actual, D+1","13.4938","27/05/2022 12:30:00",""
"26/05/2022 11:38:00","25/05/2022","Temperature, Actual, D+1","13.4938","26/05/2022 12:30:00",""
"25/05/2022 11:38:00","24/05/2022","Temperature, Actual, D+1","13.5357","26/05/2022 12:30:00",""
"25/05/2022 11:38:00","24/05/2022","Temperature, Actual, D+1","13.5357","25/05/2022 12:30:00",""
"24/05/2022 11:38:00","23/05/2022","Temperature, Actual, D+1","13.7688","25/05/2022 12:30:00",""
"24/05/2022 11:38:00","23/05/2022","Temperature, Actual, D+1","13.7688","24/05/2022 12:30:00",""
"23/05/2022 11:38:00","22/05/2022","Temperature, Actual, D+1","14.1957","24/05/2022 12:30:00",""
"23/05/2022 11:38:00","22/05/2022","Temperature, Actual, D+1","14.1957","23/05/2022 12:30:00",""
"22/05/2022 11:38:00","21/05/2022","Temperature, Actual, D+1","13.8805","23/05/2022 12:30:00",""
"22/05/2022 11:38:00","21/05/2022","Temperature, Actual, D+1","13.8805","22/05/2022 12:30:00",""
"21/05/2022 11:38:00","20/05/2022","Temperature, Actual, D+1","13.8093","22/05/2022 12:30:00",""
"21/05/2022 11:38:00","20/05/2022","Temperature, Actual, D+1","13.8093","21/05/2022 12:30:00",""
"20/05/2022 11:38:00","19/05/2022","Temperature, Actual, D+1","14.2855","21/05/2022 12:30:00",""
"20/05/2022 11:38:00","19/05/2022","Temperature, Actual, D+1","14.2855","20/05/2022 12:30:00",""
"19/05/2022 11:38:00","18/05/2022","Temperature, Actual, D+1","14.4043","20/05/2022 12:30:00",""
"19/05/2022 11:38:00","18/05/2022","Temperature, Actual, D+1","14.4043","19/05/2022 12:30:00",""
"18/05/2022 11:38:00","17/05/2022","Temperature, Actual, D+1","14.4750","19/05/2022 12:30:00",""
"18/05/2022 11:38:00","17/05/2022","Temperature, Actual, D+1","14.4750","18/05/2022 12:30:00",""
"17/05/2022 11:38:00","16/05/2022","Temperature, Actual, D+1","13.9626","18/05/2022 12:30:00",""
"17/05/2022 11:38:00","16/05/2022","Temperature, Actual, D+1","13.9626","17/05/2022 12:30:00",""
"16/05/2022 11:38:00","15/05/2022","Temperature, Actual, D+1","13.9343","17/05/2022 12:30:00",""
"16/05/2022 11:38:00","15/05/2022","Temperature, Actual, D+1","13.9343","16/05/2022 12:30:00",""
"15/05/2022 11:38:00","14/05/2022","Temperature, Actual, D+1","13.9856","16/05/2022 12:30:00",""
"15/05/2022 11:38:00","14/05/2022","Temperature, Actual, D+1","13.9856","15/05/2022 12:30:00",""
"14/05/2022 11:38:00","13/05/2022","Temperature, Actual, D+1","13.4202","15/05/2022 12:30:00",""
"14/05/2022 11:38:00","13/05/2022","Temperature, Actual, D+1","13.4202","14/05/2022 12:30:00",""
"13/05/2022 11:38:00","12/05/2022","Temperature, Actual, D+1","12.9315","14/05/2022 12:30:00",""
"13/05/2022 11:38:00","12/05/2022","Temperature, Actual, D+1","12.9315","13/05/2022 12:30:00",""
"12/05/2022 11:38:00","11/05/2022","Temperature, Actual, D+1","13.0450","13/05/2022 12:30:00",""
"12/05/2022 11:38:00","11/05/2022","Temperature, Actual, D+1","13.0450","12/05/2022 12:30:00",""
"11/05/2022 11:38:00","10/05/2022","Temperature, Actual, D+1","13.7582","12/05/2022 12:30:00",""
"11/05/2022 11:38:00","10/05/2022","Temperature, Actual, D+1","13.7582","11/05/2022 12:30:00",""
"10/05/2022 11:38:00","09/05/2022","Temperature, Actual, D+1","13.7469","11/05/2022 12:30:00",""
"10/05/2022 11:38:00","09/05/2022","Temperature, Actual, D+1","13.7469","10/05/2022 12:30:00",""
"09/05/2022 11:38:00","08/05/2022","Temperature, Actual, D+1","13.4786","10/05/2022 12:30:00",""
"09/05/2022 11:38:00","08/05/2022","Temperature, Actual, D+1","13.4786","09/05/2022 12:30:00",""
"08/05/2022 11:38:00","07/05/2022","Temperature, Actual, D+1","13.5151","09/05/2022 12:30:00",""
"08/05/2022 11:38:00","07/05/2022","Temperature, Actual, D+1","13.5151","08/05/2022 12:30:00",""
"07/05/2022 11:38:00","06/05/2022","Temperature, Actual, D+1","13.3014","08/05/2022 12:30:00",""
"07/05/2022 11:38:00","06/05/2022","Temperature, Actual, D+1","13.3014","07/05/2022 12:30:00",""
"06/05/2022 11:38:00","05/05/2022","Temperature, Actual, D+1","13.1573","07/05/2022 12:30:00",""
"06/05/2022 11:38:00","05/05/2022","Temperature, Actual, D+1","13.1573","06/05/2022 12:30:00",""
"05/05/2022 11:38:00","04/05/2022","Temperature, Actual, D+1","12.1339","06/05/2022 12:30:00",""
"05/05/2022 11:38:00","04/05/2022","Temperature, Actual, D+1","12.1339","05/05/2022 12:30:00",""
"04/05/2022 11:38:00","03/05/2022","Temperature, Actual, D+1","11.8234","05/05/2022 12:30:00",""
"04/05/2022 11:38:00","03/05/2022","Temperature, Actual, D+1","11.8234","04/05/2022 12:30:00",""
"03/05/2022 11:38:00","02/05/2022","Temperature, Actual, D+1","11.7028","04/05/2022 12:30:00",""
"03/05/2022 11:38:00","02/05/2022","Temperature, Actual, D+1","11.7028","03/05/2022 12:30:00",""
"02/05/2022 11:38:00","01/05/2022","Temperature, Actual, D+1","11.0835","03/05/2022 12:30:00",""
"02/05/2022 11:38:00","01/05/2022","Temperature, Actual, D+1","11.0835","02/05/2022 12:30:00",""
"01/05/2022 11:38:00","30/04/2022","Temperature, Actual, D+1","11.1226","02/05/2022 12:30:00",""
"01/05/2022 11:38:00","30/04/2022","Temperature, Actual, D+1","11.1226","01/05/2022 12:30:00",""
"30/04/2022 11:38:00","29/04/2022","Temperature, Actual, D+1","10.1741","01/05/2022 12:30:00",""
"30/04/2022 11:38:00","29/04/2022","Temperature, Actual, D+1","10.1741","30/04/2022 12:30:00",""
"29/04/2022 11:38:00","28/04/2022","Temperature, Actual, D+1","9.9655","30/04/2022 12:30:00",""
"29/04/2022 11:38:00","28/04/2022","Temperature, Actual, D+1","9.9655","29/04/2022 12:30:00",""
"28/04/2022 11:38:00","27/04/2022","Temperature, Actual, D+1","9.9410","29/04/2022 12:30:00",""
"28/04/2022 11:38:00","27/04/2022","Temperature, Actual, D+1","9.9410","28/04/2022 12:30:00",""
"27/04/2022 11:38:00","26/04/2022","Temperature, Actual, D+1","10.7684","28/04/2022 12:30:00",""
"27/04/2022 11:38:00","26/04/2022","Temperature, Actual, D+1","10.7684","27/04/2022 12:30:00",""
"26/04/2022 11:38:00","25/04/2022","Temperature, Actual, D+1","10.9386","27/04/2022 12:30:00",""
"26/04/2022 11:38:00","25/04/2022","Temperature, Actual, D+1","10.9386","26/04/2022 12:30:00",""
"25/04/2022 11:38:00","24/04/2022","Temperature, Actual, D+1","11.8078","26/04/2022 12:30:00",""
"25/04/2022 11:38:00","24/04/2022","Temperature, Actual, D+1","11.8078","25/04/2022 12:30:00",""
"24/04/2022 11:38:00","23/04/2022","Temperature, Actual, D+1","11.5927","25/04/2022 12:30:00",""
"24/04/2022 11:38:00","23/04/2022","Temperature, Actual, D+1","11.5927","24/04/2022 12:30:00",""
"23/04/2022 11:38:00","22/04/2022","Temperature, Actual, D+1","11.4342","24/04/2022 12:30:00",""
"23/04/2022 11:38:00","22/04/2022","Temperature, Actual, D+1","11.4342","23/04/2022 12:30:00",""
"22/04/2022 11:38:00","21/04/2022","Temperature, Actual, D+1","11.8721","23/04/2022 12:30:00",""
"22/04/2022 11:38:00","21/04/2022","Temperature, Actual, D+1","11.8721","22/04/2022 12:30:00",""
"21/04/2022 11:38:00","20/04/2022","Temperature, Actual, D+1","11.6134","22/04/2022 12:30:00",""
"21/04/2022 11:38:00","20/04/2022","Temperature, Actual, D+1","11.6134","21/04/2022 12:30:00",""
"20/04/2022 11:38:00","19/04/2022","Temperature, Actual, D+1","11.3224","21/04/2022 12:30:00",""
"20/04/2022 11:38:00","19/04/2022","Temperature, Actual, D+1","11.3224","20/04/2022 12:30:00",""
"19/04/2022 11:38:00","18/04/2022","Temperature, Actual, D+1","12.0168","20/04/2022 12:30:00",""
"19/04/2022 11:38:00","18/04/2022","Temperature, Actual, D+1","12.0168","19/04/2022 12:30:00",""
"18/04/2022 11:38:00","17/04/2022","Temperature, Actual, D+1","12.9659","19/04/2022 12:30:00",""
"18/04/2022 11:38:00","17/04/2022","Temperature, Actual, D+1","12.9659","18/04/2022 12:30:00",""
"17/04/2022 11:38:00","16/04/2022","Temperature, Actual, D+1","13.0146","18/04/2022 12:30:00",""
"17/04/2022 11:38:00","16/04/2022","Temperature, Actual, D+1","13.0146","17/04/2022 12:30:00",""
"16/04/2022 11:38:00","15/04/2022","Temperature, Actual, D+1","12.6726","17/04/2022 12:30:00",""
"16/04/2022 11:38:00","15/04/2022","Temperature, Actual, D+1","12.6726","16/04/2022 12:30:00",""
"15/04/2022 11:38:00","14/04/2022","Temperature, Actual, D+1","11.7047","16/04/2022 12:30:00",""
"15/04/2022 11:38:00","14/04/2022","Temperature, Actual, D+1","11.7047","15/04/2022 12:30:00",""
"14/04/2022 11:38:00","13/04/2022","Temperature, Actual, D+1","11.2458","15/04/2022 12:30:00",""
"14/04/2022 11:38:00","13/04/2022","Temperature, Actual, D+1","11.2458","14/04/2022 12:30:00",""
"13/04/2022 11:38:00","12/04/2022","Temperature, Actual, D+1","10.3292","14/04/2022 12:30:00",""
"13/04/2022 11:38:00","12/04/2022","Temperature, Actual, D+1","10.3292","13/04/2022 12:30:00",""
"12/04/2022 11:38:00","11/04/2022","Temperature, Actual, D+1","9.5560","13/04/2022 12:30:00",""
"12/04/2022 11:38:00","11/04/2022","Temperature, Actual, D+1","9.5560","12/04/2022 12:30:00",""
"11/04/2022 11:38:00","10/04/2022","Temperature, Actual, D+1","7.9781","12/04/2022 12:30:00",""
"11/04/2022 11:38:00","10/04/2022","Temperature, Actual, D+1","7.9781","11/04/2022 12:30:00",""
"10/04/2022 11:38:00","09/04/2022","Temperature, Actual, D+1","7.4093","11/04/2022 12:30:00",""
"10/04/2022 11:38:00","09/04/2022","Temperature, Actual, D+1","7.4093","10/04/2022 12:30:00",""
"09/04/2022 11:38:00","08/04/2022","Temperature, Actual, D+1","7.7359","10/04/2022 12:30:00",""
"09/04/2022 11:38:00","08/04/2022","Temperature, Actual, D+1","7.7359","09/04/2022 12:30:00",""
"08/04/2022 11:38:00","07/04/2022","Temperature, Actual, D+1","7.9710","09/04/2022 12:30:00",""
"08/04/2022 11:38:00","07/04/2022","Temperature, Actual, D+1","7.9710","08/04/2022 12:30:00",""
"07/04/2022 11:38:00","06/04/2022","Temperature, Actual, D+1","9.0930","08/04/2022 12:30:00",""
"07/04/2022 11:38:00","06/04/2022","Temperature, Actual, D+1","9.0930","07/04/2022 12:30:00",""
"06/04/2022 11:38:00","05/04/2022","Temperature, Actual, D+1","9.0784","07/04/2022 12:30:00",""
"06/04/2022 11:38:00","05/04/2022","Temperature, Actual, D+1","9.0784","06/04/2022 12:30:00",""
"05/04/2022 11:38:00","04/04/2022","Temperature, Actual, D+1","7.7784","06/04/2022 12:30:00",""
"05/04/2022 11:38:00","04/04/2022","Temperature, Actual, D+1","7.7784","05/04/2022 12:30:00",""
"04/04/2022 11:38:00","03/04/2022","Temperature, Actual, D+1","5.8481","05/04/2022 12:30:00",""
"04/04/2022 11:38:00","03/04/2022","Temperature, Actual, D+1","5.8481","04/04/2022 12:30:00",""
"03/04/2022 11:38:00","02/04/2022","Temperature, Actual, D+1","5.5671","04/04/2022 12:30:00",""
"03/04/2022 11:38:00","02/04/2022","Temperature, Actual, D+1","5.5671","03/04/2022 12:30:00",""
"02/04/2022 11:38:00","01/04/2022","Temperature, Actual, D+1","5.2125","03/04/2022 12:30:00",""
"02/04/2022 11:38:00","01/04/2022","Temperature, Actual, D+1","5.2125","02/04/2022 12:30:00",""
"01/04/2022 11:38:00","31/03/2022","Temperature, Actual, D+1","5.2264","02/04/2022 12:30:00",""
"01/04/2022 11:38:00","31/03/2022","Temperature, Actual, D+1","5.2264","01/04/2022 12:30:00",""
"31/03/2022 11:38:00","30/03/2022","Temperature, Actual, D+1","6.9770","01/04/2022 12:30:00",""
"31/03/2022 11:38:00","30/03/2022","Temperature, Actual, D+1","6.9770","31/03/2022 12:30:00",""
"30/03/2022 11:38:00","29/03/2022","Temperature, Actual, D+1","8.8872","31/03/2022 12:30:00",""
"30/03/2022 11:38:00","29/03/2022","Temperature, Actual, D+1","8.8872","30/03/2022 12:30:00",""
"29/03/2022 11:38:00","28/03/2022","Temperature, Actual, D+1","10.0386","30/03/2022 12:30:00",""
"29/03/2022 11:38:00","28/03/2022","Temperature, Actual, D+1","10.0386","29/03/2022 12:30:00",""
"28/03/2022 11:38:00","27/03/2022","Temperature, Actual, D+1","9.9365","29/03/2022 12:30:00",""
"28/03/2022 11:38:00","27/03/2022","Temperature, Actual, D+1","9.9365","28/03/2022 12:30:00",""
"27/03/2022 11:38:00","26/03/2022","Temperature, Actual, D+1","10.7540","28/03/2022 12:30:00",""
"27/03/2022 11:38:00","26/03/2022","Temperature, Actual, D+1","10.7540","27/03/2022 12:30:00",""
"26/03/2022 11:38:00","25/03/2022","Temperature, Actual, D+1","10.4567","27/03/2022 12:30:00",""
"26/03/2022 11:38:00","25/03/2022","Temperature, Actual, D+1","10.4567","26/03/2022 12:30:00",""
"25/03/2022 11:38:00","24/03/2022","Temperature, Actual, D+1","10.4609","25/03/2022 12:30:00",""
"24/03/2022 11:38:00","23/03/2022","Temperature, Actual, D+1","10.2650","24/03/2022 12:30:00",""
"23/03/2022 11:38:00","22/03/2022","Temperature, Actual, D+1","9.6920","23/03/2022 12:30:00",""
"22/03/2022 11:38:00","21/03/2022","Temperature, Actual, D+1","8.0071","22/03/2022 12:30:00",""
"21/03/2022 11:38:00","20/03/2022","Temperature, Actual, D+1","7.6751","21/03/2022 12:30:00",""
"20/03/2022 11:38:00","19/03/2022","Temperature, Actual, D+1","8.4963","20/03/2022 12:30:00",""
"19/03/2022 11:38:00","18/03/2022","Temperature, Actual, D+1","8.3849","19/03/2022 12:30:00",""
"18/03/2022 11:38:00","17/03/2022","Temperature, Actual, D+1","7.5747","18/03/2022 12:30:00",""
"17/03/2022 11:38:00","16/03/2022","Temperature, Actual, D+1","7.1234","17/03/2022 12:30:00",""
"16/03/2022 11:38:00","15/03/2022","Temperature, Actual, D+1","8.2298","16/03/2022 12:30:00",""
"15/03/2022 11:38:00","14/03/2022","Temperature, Actual, D+1","7.6962","15/03/2022 12:30:00",""
"14/03/2022 11:38:00","13/03/2022","Temperature, Actual, D+1","7.8477","14/03/2022 12:30:00",""
"13/03/2022 11:38:00","12/03/2022","Temperature, Actual, D+1","7.8130","13/03/2022 12:30:00",""
"12/03/2022 11:38:00","11/03/2022","Temperature, Actual, D+1","7.7762","12/03/2022 12:30:00",""
"11/03/2022 11:38:00","10/03/2022","Temperature, Actual, D+1","8.1495","11/03/2022 12:30:00",""
"10/03/2022 11:38:00","09/03/2022","Temperature, Actual, D+1","6.8525","10/03/2022 12:30:00",""
"09/03/2022 11:38:00","08/03/2022","Temperature, Actual, D+1","5.3208","09/03/2022 12:30:00",""
"08/03/2022 11:38:00","07/03/2022","Temperature, Actual, D+1","4.1396","08/03/2022 12:30:00",""
"07/03/2022 11:38:00","06/03/2022","Temperature, Actual, D+1","4.9033","07/03/2022 12:30:00",""
"06/03/2022 11:38:00","05/03/2022","Temperature, Actual, D+1","5.0004","06/03/2022 12:30:00",""
"05/03/2022 11:38:00","04/03/2022","Temperature, Actual, D+1","5.7467","05/03/2022 12:30:00",""
"04/03/2022 11:38:00","03/03/2022","Temperature, Actual, D+1","6.3659","04/03/2022 12:30:00",""
"03/03/2022 11:38:00","02/03/2022","Temperature, Actual, D+1","5.3025","03/03/2022 12:30:00",""
"02/03/2022 11:38:00","01/03/2022","Temperature, Actual, D+1","5.8008","02/03/2022 12:30:00",""
"01/03/2022 11:38:00","28/02/2022","Temperature, Actual, D+1","6.2529","01/03/2022 12:30:00",""
"28/02/2022 11:38:00","27/02/2022","Temperature, Actual, D+1","5.3375","28/02/2022 12:30:00",""
"27/02/2022 11:38:00","26/02/2022","Temperature, Actual, D+1","5.1596","27/02/2022 12:30:00",""
"26/02/2022 11:38:00","25/02/2022","Temperature, Actual, D+1","5.4257","26/02/2022 12:30:00",""
"25/02/2022 11:38:00","24/02/2022","Temperature, Actual, D+1","4.3632","25/02/2022 12:30:00",""
"24/02/2022 11:38:00","23/02/2022","Temperature, Actual, D+1","6.0063","24/02/2022 12:30:00",""
"23/02/2022 11:38:00","22/02/2022","Temperature, Actual, D+1","6.4508","23/02/2022 12:30:00",""
"22/02/2022 11:38:00","21/02/2022","Temperature, Actual, D+1","5.7262","22/02/2022 12:30:00",""
"21/02/2022 11:38:00","20/02/2022","Temperature, Actual, D+1","5.1252","21/02/2022 12:30:00",""
"20/02/2022 11:38:00","19/02/2022","Temperature, Actual, D+1","4.6056","20/02/2022 12:30:00",""
"19/02/2022 11:38:00","18/02/2022","Temperature, Actual, D+1","4.5792","19/02/2022 12:30:00",""
"18/02/2022 11:38:00","17/02/2022","Temperature, Actual, D+1","6.5702","18/02/2022 12:30:00",""
"17/02/2022 11:38:00","16/02/2022","Temperature, Actual, D+1","7.2538","17/02/2022 12:30:00",""
"16/02/2022 11:38:00","15/02/2022","Temperature, Actual, D+1","5.3524","16/02/2022 12:30:00",""
"15/02/2022 11:38:00","14/02/2022","Temperature, Actual, D+1","5.0260","15/02/2022 12:30:00",""
"14/02/2022 11:38:00","13/02/2022","Temperature, Actual, D+1","5.1416","14/02/2022 12:30:00",""
"13/02/2022 11:38:00","12/02/2022","Temperature, Actual, D+1","4.4226","13/02/2022 12:30:00",""
"12/02/2022 11:38:00","11/02/2022","Temperature, Actual, D+1","4.4251","12/02/2022 12:30:00",""
"11/02/2022 11:38:00","10/02/2022","Temperature, Actual, D+1","4.9567","11/02/2022 12:30:00",""
"10/02/2022 11:38:00","09/02/2022","Temperature, Actual, D+1","6.7536","10/02/2022 12:30:00",""
"09/02/2022 11:38:00","08/02/2022","Temperature, Actual, D+1","6.8733","09/02/2022 12:30:00",""
"08/02/2022 11:38:00","07/02/2022","Temperature, Actual, D+1","5.6594","08/02/2022 12:30:00",""
"07/02/2022 11:38:00","06/02/2022","Temperature, Actual, D+1","4.9414","07/02/2022 12:30:00",""
"06/02/2022 11:38:00","05/02/2022","Temperature, Actual, D+1","4.9065","06/02/2022 12:30:00",""
"05/02/2022 11:38:00","04/02/2022","Temperature, Actual, D+1","4.8304","05/02/2022 12:30:00",""
"04/02/2022 11:38:00","03/02/2022","Temperature, Actual, D+1","6.7282","04/02/2022 12:30:00",""
"03/02/2022 11:38:00","02/02/2022","Temperature, Actual, D+1","7.0047","03/02/2022 12:30:00",""
"02/02/2022 11:38:00","01/02/2022","Temperature, Actual, D+1","6.5026","02/02/2022 12:30:00",""
"01/02/2022 11:38:00","31/01/2022","Temperature, Actual, D+1","4.7084","01/02/2022 12:30:00",""
"31/01/2022 11:38:00","30/01/2022","Temperature, Actual, D+1","4.8833","31/01/2022 12:30:00",""
"30/01/2022 11:38:00","29/01/2022","Temperature, Actual, D+1","5.9902","30/01/2022 12:30:00",""
"29/01/2022 11:38:00","28/01/2022","Temperature, Actual, D+1","5.1903","29/01/2022 12:30:00",""
"28/01/2022 11:38:00","27/01/2022","Temperature, Actual, D+1","5.0861","28/01/2022 12:30:00",""
"27/01/2022 11:38:00","26/01/2022","Temperature, Actual, D+1","3.7390","27/01/2022 12:30:00",""
"26/01/2022 11:38:00","25/01/2022","Temperature, Actual, D+1","2.4581","26/01/2022 12:30:00",""
"25/01/2022 11:38:00","24/01/2022","Temperature, Actual, D+1","3.1493","25/01/2022 12:30:00",""
"24/01/2022 11:38:00","23/01/2022","Temperature, Actual, D+1","3.5601","24/01/2022 12:30:00",""
"23/01/2022 11:38:00","22/01/2022","Temperature, Actual, D+1","3.6870","23/01/2022 12:30:00",""
"22/01/2022 11:38:00","21/01/2022","Temperature, Actual, D+1","2.4777","22/01/2022 12:30:00",""
"21/01/2022 11:38:00","20/01/2022","Temperature, Actual, D+1","2.8218","21/01/2022 12:30:00",""
"20/01/2022 11:38:00","19/01/2022","Temperature, Actual, D+1","3.8463","20/01/2022 12:30:00",""
"19/01/2022 11:38:00","18/01/2022","Temperature, Actual, D+1","3.2588","19/01/2022 12:30:00",""
"18/01/2022 11:38:00","17/01/2022","Temperature, Actual, D+1","3.7485","18/01/2022 12:30:00",""
"17/01/2022 11:38:00","16/01/2022","Temperature, Actual, D+1","3.8120","17/01/2022 12:30:00",""
"16/01/2022 11:38:00","15/01/2022","Temperature, Actual, D+1","2.8468","16/01/2022 12:30:00",""
"15/01/2022 11:38:00","14/01/2022","Temperature, Actual, D+1","3.3461","15/01/2022 12:30:00",""
"14/01/2022 11:38:00","13/01/2022","Temperature, Actual, D+1","3.9491","14/01/2022 12:30:00",""
"13/01/2022 11:38:00","12/01/2022","Temperature, Actual, D+1","4.5930","13/01/2022 12:30:00",""
"12/01/2022 11:38:00","11/01/2022","Temperature, Actual, D+1","5.3824","12/01/2022 12:30:00",""
"11/01/2022 11:38:00","10/01/2022","Temperature, Actual, D+1","4.6856","11/01/2022 12:30:00",""
"10/01/2022 11:38:00","09/01/2022","Temperature, Actual, D+1","3.8483","10/01/2022 12:30:00",""
"09/01/2022 11:38:00","08/01/2022","Temperature, Actual, D+1","3.2477","09/01/2022 12:30:00",""
"08/01/2022 11:38:00","07/01/2022","Temperature, Actual, D+1","2.2015","08/01/2022 12:30:00",""
"07/01/2022 11:38:00","06/01/2022","Temperature, Actual, D+1","2.2430","07/01/2022 12:30:00",""
"06/01/2022 11:38:00","05/01/2022","Temperature, Actual, D+1","3.3331","06/01/2022 12:30:00",""
"05/01/2022 11:38:00","04/01/2022","Temperature, Actual, D+1","4.2262","05/01/2022 12:30:00",""
"04/01/2022 11:38:00","03/01/2022","Temperature, Actual, D+1","7.1135","04/01/2022 12:30:00",""
"03/01/2022 11:38:00","02/01/2022","Temperature, Actual, D+1","8.1537","03/01/2022 12:30:00",""
"02/01/2022 11:38:00","01/01/2022","Temperature, Actual, D+1","9.4304","02/01/2022 12:30:00",""
"01/01/2022 11:38:00","31/12/2021","Temperature, Actual, D+1","9.3808","01/01/2022 12:30:00",""
"31/12/2021 11:38:00","30/12/2021","Temperature, Actual, D+1","8.6501","31/12/2021 12:30:00",""
"30/12/2021 11:38:00","29/12/2021","Temperature, Actual, D+1","7.2018","30/12/2021 12:30:00",""
"29/12/2021 11:38:00","28/12/2021","Temperature, Actual, D+1","6.0748","29/12/2021 12:30:00",""
"28/12/2021 11:38:00","27/12/2021","Temperature, Actual, D+1","5.6093","28/12/2021 12:30:00",""
"27/12/2021 11:38:00","26/12/2021","Temperature, Actual, D+1","4.8313","27/12/2021 12:30:00",""
"26/12/2021 11:38:00","25/12/2021","Temperature, Actual, D+1","3.7901","26/12/2021 12:30:00",""
"25/12/2021 11:38:00","24/12/2021","Temperature, Actual, D+1","5.0099","25/12/2021 12:30:00",""
"24/12/2021 11:38:00","23/12/2021","Temperature, Actual, D+1","4.3993","24/12/2021 12:30:00",""
"23/12/2021 11:38:00","22/12/2021","Temperature, Actual, D+1","2.6084","23/12/2021 12:30:00",""
"22/12/2021 11:38:00","21/12/2021","Temperature, Actual, D+1","3.3334","22/12/2021 12:30:00",""
"21/12/2021 11:38:00","20/12/2021","Temperature, Actual, D+1","4.0240","21/12/2021 12:30:00",""
"20/12/2021 11:38:00","19/12/2021","Temperature, Actual, D+1","4.1481","20/12/2021 12:30:00",""
"19/12/2021 11:38:00","18/12/2021","Temperature, Actual, D+1","5.4822","19/12/2021 12:30:00",""
"18/12/2021 11:38:00","17/12/2021","Temperature, Actual, D+1","6.3318","18/12/2021 12:30:00",""
"17/12/2021 11:38:00","16/12/2021","Temperature, Actual, D+1","7.4904","17/12/2021 12:30:00",""
"16/12/2021 11:38:00","15/12/2021","Temperature, Actual, D+1","7.9502","16/12/2021 12:30:00",""
"15/12/2021 11:38:00","14/12/2021","Temperature, Actual, D+1","7.5686","15/12/2021 12:30:00",""
"14/12/2021 11:38:00","13/12/2021","Temperature, Actual, D+1","7.1647","14/12/2021 12:30:00",""
"13/12/2021 11:38:00","12/12/2021","Temperature, Actual, D+1","7.2669","13/12/2021 12:30:00",""
"12/12/2021 11:38:00","11/12/2021","Temperature, Actual, D+1","4.8916","12/12/2021 12:30:00",""
"11/12/2021 11:38:00","10/12/2021","Temperature, Actual, D+1","3.9928","11/12/2021 12:30:00",""
"10/12/2021 11:38:00","09/12/2021","Temperature, Actual, D+1","4.6391","10/12/2021 12:30:00",""
"09/12/2021 11:38:00","08/12/2021","Temperature, Actual, D+1","-99.9600","09/12/2021 12:30:00",""
"08/12/2021 11:38:00","07/12/2021","Temperature, Actual, D+1","2.8914","08/12/2021 12:30:00",""
