HDR,SETTLEMENT DATE,SP,CCGT,OIL,COAL,NUCLEAR,WIND,PS,HYDRO,OCGT,OTHER,IFA,MOYLE,BRITNED,EASTWEST,BIOMASS,NEMOLINK,ELECLINK,IFA 2,NSL
FUELHH,20170101,1,7727,0,3815,7404,3923,0,944,0,2123,948,296,856,238,0,0,0,0,0
FUELHH,20170101,2,8338,0,3815,7403,3658,16,909,0,2124,998,298,874,288,0,0,0,0,0
FUELHH,20170101,3,7927,0,3801,7408,3925,0,864,0,2122,998,298,816,286,0,0,0,0,0
FUELHH,20170101,4,6996,0,3803,7407,4393,0,863,0,2122,998,298,826,288,0,0,0,0,0
FUELHH,20170101,5,6897,0,3705,7316,4418,0,860,0,2121,998,298,854,280,0,0,0,0,0
FUELHH,20170101,6,6580,0,3380,7193,4329,0,846,0,2121,998,298,854,288,0,0,0,0,0
FUELHH,20170101,7,5897,0,3285,7172,4442,0,841,0,2123,998,282,854,288,0,0,0,0,0
FUELHH,20170101,8,5363,0,3137,7175,4692,0,832,0,2122,998,260,854,288,0,0,0,0,0
FUELHH,20170101,9,5584,0,2835,7167,4944,0,828,0,2123,350,164,854,288,0,0,0,0,0
FUELHH,20170101,10,5670,0,2613,7178,4807,0,829,0,2120,316,240,854,288,0,0,0,0,0
FUELHH,20170101,11,5580,0,2708,7181,4827,0,859,0,2122,38,266,854,288,0,0,0,0,0
FUELHH,20170101,12,5263,0,2830,7199,4884,0,859,0,2123,18,262,854,288,0,0,0,0,0
FUELHH,20170101,13,5546,0,2991,7318,4697,0,857,0,2124,0,242,854,288,0,0,0,0,0
FUELHH,20170101,14,5498,0,3116,7404,4556,0,861,0,2124,0,242,854,288,0,0,0,0,0
FUELHH,20170101,15,5601,0,3039,7405,4764,0,953,0,2124,0,242,854,288,0,0,0,0,0
FUELHH,20170101,16,5173,0,2433,7409,5116,36,890,0,2125,0,242,854,288,0,0,0,0,0
FUELHH,20170101,17,5237,0,2495,7414,4881,320,862,0,2123,0,242,902,288,0,0,0,0,0
FUELHH,20170101,18,5555,0,2908,7419,4972,408,861,0,2124,0,242,902,288,0,0,0,0,0
FUELHH,20170101,19,6485,0,2945,7427,4996,408,867,0,2124,20,262,1000,288,0,0,0,0,0
FUELHH,20170101,20,7624,0,2996,7427,5220,332,869,0,2124,0,214,1000,288,0,0,0,0,0
FUELHH,20170101,21,7767,0,2955,7415,5841,336,926,0,2118,990,222,1000,210,0,0,0,0,0
FUELHH,20170101,22,8843,0,2860,7412,6016,372,912,0,2121,998,264,1000,206,0,0,0,0,0
FUELHH,20170101,23,10088,0,2899,7410,5741,416,945,0,2128,998,252,1000,286,0,0,0,0,0
FUELHH,20170101,24,10618,0,3298,7408,5939,334,939,0,2127,998,40,1000,288,0,0,0,0,0
FUELHH,20170101,25,10990,0,3572,7406,6237,350,996,0,2126,998,0,1000,288,0,0,0,0,0
FUELHH,20170101,26,11178,0,3780,7411,6325,340,993,0,2125,998,0,1000,244,0,0,0,0,0
FUELHH,20170101,27,11298,0,3856,7411,6223,398,998,0,2127,950,0,1000,182,0,0,0,0,0
FUELHH,20170101,28,11430,0,3943,7411,5952,396,1001,0,2126,950,0,1000,156,0,0,0,0,0
FUELHH,20170101,29,11511,0,4253,7405,5675,380,1032,0,2128,950,0,1000,164,0,0,0,0,0
FUELHH,20170101,30,11823,0,4320,7404,5331,416,1035,0,2126,950,0,1000,196,0,0,0,0,0
FUELHH,20170101,31,12371,0,4309,7397,5063,358,1116,0,2128,998,0,1000,254,0,0,0,0,0
FUELHH,20170101,32,13067,0,4375,7295,5205,366,1081,0,2128,998,0,1000,288,0,0,0,0,0
FUELHH,20170101,33,14467,0,4637,7189,5427,344,1058,0,2129,998,0,858,288,0,0,0,0,0
FUELHH,20170101,34,15023,0,4671,7178,5922,614,1080,0,2129,998,0,852,288,0,0,0,0,0
FUELHH,20170101,35,15472,0,4729,7182,5449,808,1119,0,2128,998,0,850,288,0,0,0,0,0
FUELHH,20170101,36,15311,0,4778,7181,5617,646,1162,0,2131,998,0,852,288,0,0,0,0,0
FUELHH,20170101,37,14684,0,4473,7186,5869,710,1254,0,2130,950,0,1000,288,0,0,0,0,0
FUELHH,20170101,38,14258,0,4315,7185,5886,430,1242,0,2130,908,0,1000,288,0,0,0,0,0
FUELHH,20170101,39,15071,0,4284,7184,5802,502,1205,0,2129,0,0,814,286,0,0,0,0,0
FUELHH,20170101,40,14676,0,4072,7192,5611,380,1203,0,2129,0,0,804,280,0,0,0,0,0
FUELHH,20170101,41,13637,0,3497,7262,5525,596,1092,0,2130,314,0,876,244,0,0,0,0,0
FUELHH,20170101,42,13085,0,3309,7392,5153,650,1077,0,2132,328,0,878,176,0,0,0,0,0
FUELHH,20170101,43,12485,0,3312,7415,5225,366,976,0,2126,0,0,924,260,0,0,0,0,0
FUELHH,20170101,44,11589,0,3314,7415,4899,380,935,0,2123,0,0,924,288,0,0,0,0,0
FUELHH,20170101,45,11207,0,3316,7415,4504,674,935,0,2122,0,0,700,288,0,0,0,0,0
FUELHH,20170101,46,10735,0,3315,7420,4195,426,917,0,2126,0,8,690,288,0,0,0,0,0
FUELHH,20170101,47,9804,0,3305,7419,4031,0,772,0,2124,0,0,874,288,0,0,0,0,0
FUELHH,20170101,48,9158,0,3279,7416,3884,0,768,0,2122,0,0,904,288,0,0,0,0,0
FUELHH,20170102,1,8548,0,3182,7424,3644,0,767,0,2120,20,0,882,288,0,0,0,0,0
FUELHH,20170102,2,8616,0,3301,7419,3604,0,769,0,2118,24,0,942,288,0,0,0,0,0
FUELHH,20170102,3,8142,0,3298,7425,3681,0,767,0,2126,688,0,872,288,0,0,0,0,0
FUELHH,20170102,4,7677,0,3280,7424,3861,0,662,0,2122,702,46,896,288,0,0,0,0,0
FUELHH,20170102,5,7441,0,3291,7418,3924,0,656,0,2127,798,100,902,288,0,0,0,0,0
FUELHH,20170102,6,7531,0,3145,7417,3897,0,652,0,2103,810,108,902,288,0,0,0,0,0
FUELHH,20170102,7,7844,0,3049,7435,3850,0,652,0,2094,604,108,902,288,0,0,0,0,0
FUELHH,20170102,8,7473,0,3055,7507,3756,0,653,0,2133,608,108,902,288,0,0,0,0,0
FUELHH,20170102,9,7726,0,3053,7510,3595,0,640,0,2131,224,108,902,288,0,0,0,0,0
FUELHH,20170102,10,7870,0,3055,7508,3444,0,639,0,2130,228,108,902,288,0,0,0,0,0
FUELHH,20170102,11,8409,0,3049,7514,3342,0,634,0,2130,0,108,890,288,0,0,0,0,0
FUELHH,20170102,12,8707,0,3082,7518,3327,0,631,0,2129,0,108,902,288,0,0,0,0,0
FUELHH,20170102,13,9285,0,3283,7567,3334,0,628,0,2130,0,140,896,264,0,0,0,0,0
FUELHH,20170102,14,9550,0,3430,7577,3536,0,657,0,2126,0,138,866,220,0,0,0,0,0
FUELHH,20170102,15,10475,0,3539,7574,3633,0,858,0,2127,0,0,404,154,0,0,0,0,0
FUELHH,20170102,16,11284,0,3553,7572,3494,0,858,0,2126,0,0,390,94,0,0,0,0,0
FUELHH,20170102,17,12627,0,3553,7571,3149,288,857,0,2127,0,0,658,122,0,0,0,0,0
FUELHH,20170102,18,13860,0,3546,7572,3245,368,858,0,2127,0,0,670,126,0,0,0,0,0
FUELHH,20170102,19,15050,0,3543,7568,3059,396,1029,0,2127,0,0,872,38,0,0,0,0,0
FUELHH,20170102,20,16026,0,3565,7553,2882,332,1048,0,2126,0,0,876,4,0,0,0,0,0
FUELHH,20170102,21,16447,0,3697,7547,2759,348,1051,0,2124,0,50,952,0,0,0,0,0,0
FUELHH,20170102,22,16733,0,3779,7552,2550,350,1022,0,2129,0,0,956,8,0,0,0,0,0
FUELHH,20170102,23,16793,0,3800,7559,2471,356,1097,0,2120,0,0,936,0,0,0,0,0,0
FUELHH,20170102,24,16863,0,3837,7562,2537,370,1100,0,2120,0,0,928,0,0,0,0,0,0
FUELHH,20170102,25,16813,0,3866,7560,2726,428,1045,0,2125,0,0,958,0,0,0,0,0,0
FUELHH,20170102,26,16775,0,3965,7561,2844,348,1029,0,2085,0,0,960,0,0,0,0,0,0
FUELHH,20170102,27,16711,0,4124,7556,2892,384,908,0,2071,0,0,970,0,0,0,0,0,0
FUELHH,20170102,28,16734,0,4162,7562,3051,358,907,0,2073,0,0,970,0,0,0,0,0,0
FUELHH,20170102,29,16950,0,4139,7562,3236,384,911,0,2081,0,0,1000,0,0,0,0,0,0
FUELHH,20170102,30,17425,0,4331,7561,3318,366,951,0,2071,0,0,1000,0,0,0,0,0,0
FUELHH,20170102,31,18418,0,4461,7561,3316,422,959,0,2072,0,0,766,0,0,0,0,0,0
FUELHH,20170102,32,19543,0,4816,7565,3305,360,966,0,2107,0,0,752,10,0,0,0,0,0
FUELHH,20170102,33,20595,0,5082,7568,3299,434,1019,0,2122,110,0,736,42,0,0,0,0,0
FUELHH,20170102,34,22252,0,5441,7583,3229,1426,1266,0,2099,94,0,768,78,0,0,0,0,0
FUELHH,20170102,35,22436,0,5454,7605,3099,1852,1276,0,2101,996,0,1030,0,0,0,0,0,0
FUELHH,20170102,36,23114,0,5504,7622,3081,1424,1276,0,2122,998,0,994,0,0,0,0,0,0
FUELHH,20170102,37,23140,0,5545,7627,3060,880,1264,0,2118,998,0,998,0,0,0,0,0,0
FUELHH,20170102,38,22983,0,5532,7631,3042,420,1233,0,2125,924,0,1020,0,0,0,0,0,0
FUELHH,20170102,39,22475,0,5505,7628,3101,1112,1125,0,2126,0,0,1020,0,0,0,0,0,0
FUELHH,20170102,40,21750,0,5432,7625,3221,614,1111,0,2128,0,0,992,0,0,0,0,0,0
FUELHH,20170102,41,20593,0,5432,7623,3381,374,978,0,2120,0,0,1006,0,0,0,0,0,0
FUELHH,20170102,42,19565,0,5268,7623,3361,424,936,0,2101,0,0,992,0,0,0,0,0,0
FUELHH,20170102,43,18703,0,4700,7621,3465,408,858,0,2113,0,0,980,0,0,0,0,0,0
FUELHH,20170102,44,17239,0,3911,7619,3685,356,821,0,2110,0,0,996,0,0,0,0,0,0
FUELHH,20170102,45,16154,0,3267,7622,3828,388,838,0,2096,0,0,996,0,0,0,0,0,0
FUELHH,20170102,46,14386,0,3180,7625,3950,288,832,0,2095,0,0,982,0,0,0,0,0,0
FUELHH,20170102,47,11958,0,3302,7626,4002,26,724,0,2056,0,0,964,4,0,0,0,0,0
FUELHH,20170102,48,10473,0,3219,7629,4260,18,724,0,2034,0,0,1002,8,0,0,0,0,0
FUELHH,20170103,1,9776,0,3288,7632,4337,0,721,0,2107,390,0,954,80,0,0,0,0,0
FUELHH,20170103,2,9898,0,3308,7634,4689,0,716,0,2123,422,54,952,228,0,0,0,0,0
FUELHH,20170103,3,9290,0,3151,7629,4501,0,670,0,2122,922,240,1002,286,0,0,0,0,0
FUELHH,20170103,4,8849,0,3133,7634,4465,0,669,0,2114,932,252,990,286,0,0,0,0,0
FUELHH,20170103,5,8364,0,3144,7632,4503,0,670,0,2122,878,268,996,286,0,0,0,0,0
FUELHH,20170103,6,8234,0,3170,7633,4379,0,671,0,2128,844,270,1012,286,0,0,0,0,0
FUELHH,20170103,7,8496,0,3369,7626,4321,0,698,0,2125,0,270,1004,286,0,0,0,0,0
FUELHH,20170103,8,8089,0,3406,7627,4222,0,701,0,2117,12,270,998,286,0,0,0,0,0
FUELHH,20170103,9,8979,0,3609,7624,4146,0,679,0,2123,0,270,1020,286,0,0,0,0,0
FUELHH,20170103,10,8981,0,3629,7630,4200,0,663,0,2126,0,270,996,286,0,0,0,0,0
FUELHH,20170103,11,9347,0,3679,7620,4221,0,711,0,2127,0,294,990,286,0,0,0,0,0
FUELHH,20170103,12,9643,0,3840,7537,4207,0,709,0,2126,0,242,976,286,0,0,0,0,0
FUELHH,20170103,13,11025,0,4364,7489,4203,0,713,0,2125,0,256,980,286,0,0,0,0,0
FUELHH,20170103,14,12844,0,4717,7490,4350,250,741,0,2123,0,256,988,286,0,0,0,0,0
FUELHH,20170103,15,15682,0,5123,7483,4313,382,797,0,2124,0,260,822,284,0,0,0,0,0
FUELHH,20170103,16,17281,0,5362,7487,4553,332,797,0,2124,0,258,772,286,0,0,0,0,0
FUELHH,20170103,17,18218,0,5624,7491,4975,360,783,0,1821,0,220,996,286,0,0,0,0,0
FUELHH,20170103,18,19118,0,5806,7487,5263,362,771,0,1480,0,204,1014,284,0,0,0,0,0
FUELHH,20170103,19,19627,0,5949,7489,5597,344,800,0,1480,0,96,1002,254,0,0,0,0,0
FUELHH,20170103,20,19797,0,5928,7492,5734,350,809,0,1479,0,0,988,210,0,0,0,0,0
FUELHH,20170103,21,19628,0,6046,7342,6159,340,815,0,1478,0,0,978,126,0,0,0,0,0
FUELHH,20170103,22,19216,0,5953,7332,6575,340,842,0,1476,0,0,982,98,0,0,0,0,0
FUELHH,20170103,23,19177,0,5915,7325,6668,384,846,0,1478,0,0,1008,50,0,0,0,0,0
FUELHH,20170103,24,19079,0,6002,7346,6874,338,881,0,1476,0,0,1000,38,0,0,0,0,0
FUELHH,20170103,25,19005,0,6245,7358,6927,336,919,0,1478,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,26,19021,0,5960,7357,6929,372,934,0,1477,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,27,19029,0,5924,7353,6896,446,901,0,1475,0,0,1000,20,0,0,0,0,0
FUELHH,20170103,28,19117,0,5922,7357,6923,298,911,0,1477,0,0,1000,58,0,0,0,0,0
FUELHH,20170103,29,19140,0,6015,7360,6992,250,903,0,1474,0,0,1000,66,0,0,0,0,0
FUELHH,20170103,30,19395,0,6056,7364,7014,242,811,0,1474,0,0,1000,46,0,0,0,0,0
FUELHH,20170103,31,19783,0,6284,7363,7032,198,839,0,1476,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,32,20419,0,6399,7364,7062,202,855,0,1474,0,0,992,0,0,0,0,0,0
FUELHH,20170103,33,20201,0,6372,7368,7106,250,919,0,1474,654,0,992,0,0,0,0,0,0
FUELHH,20170103,34,21906,0,6297,7366,7276,358,1062,0,1473,742,0,1014,0,0,0,0,0,0
FUELHH,20170103,35,22472,0,6028,7368,7289,960,1177,0,1471,382,0,996,0,0,0,0,0,0
FUELHH,20170103,36,22404,0,6204,7370,7311,694,1175,0,1475,392,0,984,0,0,0,0,0,0
FUELHH,20170103,37,22557,0,6525,7368,7267,466,1109,0,1474,0,0,1006,0,0,0,0,0,0
FUELHH,20170103,38,22269,0,6192,7371,7225,478,1107,0,1479,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,39,21944,0,6034,7365,7159,628,1148,0,1471,0,0,1014,0,0,0,0,0,0
FUELHH,20170103,40,20964,0,5921,7368,7081,432,1148,0,1477,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,41,19736,0,5784,7363,7008,442,1033,0,1477,0,0,1000,0,0,0,0,0,0
FUELHH,20170103,42,18219,0,5351,7365,7058,334,1008,0,1475,0,0,1000,2,0,0,0,0,0
FUELHH,20170103,43,17276,0,4846,7363,7032,442,904,0,1477,0,0,1004,0,0,0,0,0,0
FUELHH,20170103,44,15594,0,4189,7358,6961,392,905,0,1476,0,0,1018,0,0,0,0,0,0
FUELHH,20170103,45,13953,0,3689,7358,6875,360,808,0,1473,0,0,1008,0,0,0,0,0,0
FUELHH,20170103,46,11891,0,3533,7365,6840,176,795,0,1550,0,0,1020,0,0,0,0,0,0
FUELHH,20170103,47,10035,0,3535,7367,6746,0,730,0,1683,0,0,982,72,0,0,0,0,0
FUELHH,20170103,48,9054,0,3409,7368,6584,0,711,0,1782,0,42,976,204,0,0,0,0,0
FUELHH,20170104,1,9459,0,3431,7364,6630,0,687,0,1850,0,86,1020,270,0,0,0,0,0
FUELHH,20170104,2,9960,0,3559,7375,6573,0,694,0,1943,0,112,1024,286,0,0,0,0,0
FUELHH,20170104,3,9663,0,3240,7379,6527,0,684,0,2018,0,114,1030,286,0,0,0,0,0
FUELHH,20170104,4,9708,0,2895,7384,6581,0,688,0,2084,0,162,866,286,0,0,0,0,0
FUELHH,20170104,5,10215,0,2871,7383,6540,0,690,0,2110,0,74,0,286,0,0,0,0,0
FUELHH,20170104,6,10622,0,2853,7386,6500,0,685,0,2115,0,132,0,252,0,0,0,0,0
FUELHH,20170104,7,10797,0,2955,7386,6263,0,653,0,2118,0,142,0,182,0,0,0,0,0
FUELHH,20170104,8,10706,0,2952,7388,5977,0,645,0,2119,0,142,0,174,0,0,0,0,0
FUELHH,20170104,9,10612,0,2883,7389,5881,0,642,0,2120,0,142,0,160,0,0,0,0,0
FUELHH,20170104,10,10632,0,2869,7389,5907,0,641,0,2121,0,142,0,158,0,0,0,0,0
FUELHH,20170104,11,10893,0,3055,7381,5705,0,666,0,2123,0,180,0,230,0,0,0,0,0
FUELHH,20170104,12,11303,0,3474,7381,5525,0,679,0,2123,0,208,0,286,0,0,0,0,0
FUELHH,20170104,13,12612,0,3932,7383,5493,0,703,0,2122,0,282,0,286,0,0,0,0,0
FUELHH,20170104,14,14742,0,4317,7378,5544,154,724,0,2121,0,298,0,282,0,0,0,0,0
FUELHH,20170104,15,17339,0,4481,7373,5408,296,872,0,2123,0,288,832,176,0,0,0,0,0
FUELHH,20170104,16,19617,0,4482,7372,5196,266,875,0,2121,0,182,1026,140,0,0,0,0,0
FUELHH,20170104,17,20722,0,4861,7370,4894,614,875,0,2121,0,62,1004,112,0,0,0,0,0
FUELHH,20170104,18,21253,0,4970,7372,4896,460,886,0,2120,0,54,1024,130,0,0,0,0,0
FUELHH,20170104,19,21922,0,5569,7377,4610,298,974,0,2116,0,10,1022,80,0,0,0,0,0
FUELHH,20170104,20,22236,0,6044,7380,4237,378,981,0,2118,0,0,1016,58,0,0,0,0,0
FUELHH,20170104,21,22343,0,6266,7396,3974,232,962,0,2116,0,0,1004,0,0,0,0,0,0
FUELHH,20170104,22,22410,0,6286,7392,3647,376,958,0,2115,0,0,980,0,0,0,0,0,0
FUELHH,20170104,23,22653,0,6243,7388,3494,578,941,0,2119,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,24,22608,0,6511,7399,3603,268,938,0,2120,0,0,960,0,0,0,0,0,0
FUELHH,20170104,25,22516,0,6448,7391,3843,256,917,0,2122,0,0,1012,0,0,0,0,0,0
FUELHH,20170104,26,22691,0,6358,7386,3563,506,912,0,2121,0,0,1016,0,0,0,0,0,0
FUELHH,20170104,27,22584,0,6376,7390,3584,462,863,0,2120,0,0,984,0,0,0,0,0,0
FUELHH,20170104,28,22539,0,6239,7382,3645,502,860,0,2121,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,29,22842,0,6348,7376,3497,444,864,0,2120,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,30,22689,0,6796,7375,3459,360,860,0,2121,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,31,22291,0,7445,7377,3402,364,844,0,2122,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,32,22868,0,8200,7375,3308,354,913,0,2121,0,0,994,0,0,0,0,0,0
FUELHH,20170104,33,22597,0,8523,7379,3312,346,919,10,2120,734,0,974,0,0,0,0,0,0
FUELHH,20170104,34,23469,0,8600,7370,3264,982,1069,99,2122,752,0,1044,0,0,0,0,0,0
FUELHH,20170104,35,23631,0,9006,7386,3286,1052,1165,99,2123,984,0,978,0,0,0,0,0,0
FUELHH,20170104,36,23673,0,9093,7385,3120,950,1170,99,2122,996,0,1006,0,0,0,0,0,0
FUELHH,20170104,37,23654,0,9361,7378,2992,922,1169,99,2123,898,0,1014,0,0,0,0,0,0
FUELHH,20170104,38,23578,0,9552,7384,2850,658,1138,28,2121,902,0,1012,0,0,0,0,0,0
FUELHH,20170104,39,23446,0,9361,7390,2859,632,1206,0,2120,678,0,996,0,0,0,0,0,0
FUELHH,20170104,40,22907,0,8895,7388,2758,446,1201,0,2123,692,0,1014,0,0,0,0,0,0
FUELHH,20170104,41,23367,0,8538,7388,2591,622,1170,0,2123,0,0,1018,70,0,0,0,0,0
FUELHH,20170104,42,22983,0,7522,7391,2427,450,1115,0,2122,0,0,1028,74,0,0,0,0,0
FUELHH,20170104,43,22520,0,6195,7391,2452,470,876,0,2123,0,0,1014,0,0,0,0,0,0
FUELHH,20170104,44,21660,0,4988,7391,2204,450,967,0,2124,0,0,1000,0,0,0,0,0,0
FUELHH,20170104,45,20560,0,3912,7398,2213,360,858,0,2121,0,0,964,0,0,0,0,0,0
FUELHH,20170104,46,19082,0,3450,7391,2105,260,845,0,2122,0,0,982,0,0,0,0,0,0
FUELHH,20170104,47,16742,0,3359,7392,2152,0,791,0,2124,0,0,1010,0,0,0,0,0,0
FUELHH,20170104,48,15650,0,3361,7389,2044,0,786,0,2123,0,0,1000,2,0,0,0,0,0
FUELHH,20170105,1,15088,0,3361,7397,2070,0,774,0,2122,402,64,986,104,0,0,0,0,0
FUELHH,20170105,2,15691,0,3361,7393,1925,0,774,0,2121,422,126,1024,248,0,0,0,0,0
FUELHH,20170105,3,15988,0,3362,7398,1794,0,773,0,2120,0,232,996,288,0,0,0,0,0
FUELHH,20170105,4,15746,0,3361,7396,1723,0,769,0,2121,0,294,1008,288,0,0,0,0,0
FUELHH,20170105,5,15365,0,3362,7402,1780,0,731,0,2122,0,242,980,288,0,0,0,0,0
FUELHH,20170105,6,15655,0,3361,7398,1728,0,727,0,2123,0,248,998,288,0,0,0,0,0
FUELHH,20170105,7,14550,0,3361,7403,1662,0,727,0,2107,732,266,992,288,0,0,0,0,0
FUELHH,20170105,8,14167,0,3360,7398,1567,0,728,0,2117,754,294,980,288,0,0,0,0,0
FUELHH,20170105,9,14802,0,3346,7402,1531,0,728,0,2122,0,298,968,288,0,0,0,0,0
FUELHH,20170105,10,14844,0,3349,7401,1476,0,734,0,2114,0,298,980,288,0,0,0,0,0
FUELHH,20170105,11,16282,0,3359,7392,1353,0,803,0,2079,0,298,1010,288,0,0,0,0,0
FUELHH,20170105,12,17222,0,3506,7391,1395,0,827,0,2084,0,296,1012,288,0,0,0,0,0
FUELHH,20170105,13,18506,0,4158,7391,1322,0,837,0,2121,0,298,1002,288,0,0,0,0,0
FUELHH,20170105,14,20303,0,4853,7394,1360,454,880,0,2120,0,298,1002,288,0,0,0,0,0
FUELHH,20170105,15,23135,0,6067,7390,1458,648,996,0,2121,0,292,522,288,0,0,0,0,0
FUELHH,20170105,16,23981,0,6894,7384,1398,1016,1111,0,2119,0,296,494,288,0,0,0,0,0
FUELHH,20170105,17,24292,0,7438,7384,1384,596,1213,0,2121,0,268,930,278,0,0,0,0,0
FUELHH,20170105,18,23950,0,7568,7384,1465,760,1217,0,2122,0,294,944,218,0,0,0,0,0
FUELHH,20170105,19,24144,0,7756,7383,1458,1262,1220,0,2120,0,298,986,166,0,0,0,0,0
FUELHH,20170105,20,24312,0,7993,7391,1357,862,1223,0,2118,0,274,960,166,0,0,0,0,0
FUELHH,20170105,21,24233,0,7995,7391,1309,456,1225,0,2121,0,150,938,150,0,0,0,0,0
FUELHH,20170105,22,24484,0,7625,7388,1287,354,1197,0,2122,0,46,964,132,0,0,0,0,0
FUELHH,20170105,23,24208,0,7546,7396,1394,334,1121,0,2124,0,114,838,36,0,0,0,0,0
FUELHH,20170105,24,23865,0,7276,7395,1546,364,1118,0,2103,0,62,870,74,0,0,0,0,0
FUELHH,20170105,25,24022,0,7151,7395,1546,380,1070,0,2086,0,94,874,44,0,0,0,0,0
FUELHH,20170105,26,24073,0,6999,7404,1527,336,1068,0,2122,0,66,874,42,0,0,0,0,0
FUELHH,20170105,27,24487,0,6985,7391,1520,380,773,0,2118,0,54,874,56,0,0,0,0,0
FUELHH,20170105,28,24305,0,7237,7392,1639,338,696,0,2119,0,114,752,90,0,0,0,0,0
FUELHH,20170105,29,24883,0,7765,7390,1683,404,665,0,2122,0,108,0,168,0,0,0,0,0
FUELHH,20170105,30,24892,0,7983,7389,1778,356,651,0,2123,0,108,0,186,0,0,0,0,0
FUELHH,20170105,31,24824,0,7712,7390,1897,536,771,0,2122,0,48,0,252,0,0,0,0,0
FUELHH,20170105,32,25006,0,7925,7383,2060,972,869,0,2121,34,84,0,288,0,0,0,0,0
FUELHH,20170105,33,24840,0,8286,7386,2162,474,963,3,2121,948,0,548,288,0,0,0,0,0
FUELHH,20170105,34,25157,0,8633,7396,2299,1072,1341,123,2124,998,0,612,260,0,0,0,0,0
FUELHH,20170105,35,25209,0,8598,7402,2513,1196,1347,195,2124,998,0,672,136,0,0,0,0,0
FUELHH,20170105,36,25180,0,8492,7402,2613,1054,1146,195,2124,998,0,686,50,0,0,0,0,0
FUELHH,20170105,37,25004,0,8521,7401,2668,1114,1082,184,2124,712,0,942,124,0,0,0,0,0
FUELHH,20170105,38,24953,0,8406,7404,2839,1096,1049,36,2122,666,0,950,212,0,0,0,0,0
FUELHH,20170105,39,24357,0,8071,7407,2949,1114,1104,0,2122,998,0,950,140,0,0,0,0,0
FUELHH,20170105,40,23764,0,8013,7403,2956,584,1092,0,2122,846,0,952,130,0,0,0,0,0
FUELHH,20170105,41,23634,0,8493,7403,2994,516,950,0,2123,0,0,1000,160,0,0,0,0,0
FUELHH,20170105,42,23043,0,7505,7407,3173,330,926,0,2124,0,0,990,128,0,0,0,0,0
FUELHH,20170105,43,22751,0,5383,7399,3294,424,803,0,2124,0,0,996,156,0,0,0,0,0
FUELHH,20170105,44,21076,0,4431,7403,3525,430,780,0,2124,0,26,974,220,0,0,0,0,0
FUELHH,20170105,45,18700,0,4073,7392,3567,454,761,0,2126,0,32,1018,288,0,0,0,0,0
FUELHH,20170105,46,16689,0,3887,7400,3641,332,761,0,2121,0,152,1018,288,0,0,0,0,0
FUELHH,20170105,47,14522,0,3723,7390,3659,26,768,0,2124,0,292,1028,288,0,0,0,0,0
FUELHH,20170105,48,13563,0,3669,7397,3830,0,768,0,2124,0,298,990,288,0,0,0,0,0
FUELHH,20170106,1,13994,0,3673,7395,3810,0,768,0,2122,0,298,1028,288,0,0,0,0,0
FUELHH,20170106,2,14527,0,3680,7398,3708,0,744,0,2115,0,298,1044,288,0,0,0,0,0
FUELHH,20170106,3,14177,0,3672,7399,3656,0,699,0,2111,0,298,1008,288,0,0,0,0,0
FUELHH,20170106,4,13719,0,3666,7398,3649,0,698,0,2110,0,298,1006,288,0,0,0,0,0
FUELHH,20170106,5,13359,0,3665,7402,3632,0,699,0,2111,0,298,992,288,0,0,0,0,0
FUELHH,20170106,6,13255,0,3607,7409,3718,0,693,0,2112,0,298,992,288,0,0,0,0,0
FUELHH,20170106,7,12954,0,3552,7406,3788,0,691,0,2113,0,298,1010,288,0,0,0,0,0
FUELHH,20170106,8,12399,0,3472,7406,3971,0,688,0,2085,0,298,990,288,0,0,0,0,0
FUELHH,20170106,9,12148,0,3463,7407,4111,0,687,0,2111,0,298,994,288,0,0,0,0,0
FUELHH,20170106,10,11953,0,3531,7405,4224,0,688,0,2110,0,298,1004,288,0,0,0,0,0
FUELHH,20170106,11,12115,0,3894,7411,4175,0,711,0,2113,0,298,984,288,0,0,0,0,0
FUELHH,20170106,12,12361,0,4277,7401,3949,0,711,0,2108,0,296,1026,288,0,0,0,0,0
FUELHH,20170106,13,13769,0,4840,7400,3952,0,709,0,2111,0,296,1004,288,0,0,0,0,0
FUELHH,20170106,14,15625,0,5329,7405,4145,256,720,0,2112,0,296,1010,288,0,0,0,0,0
FUELHH,20170106,15,19787,0,5560,7401,4076,472,857,0,2113,0,276,540,288,0,0,0,0,0
FUELHH,20170106,16,21472,0,5723,7396,3951,874,1103,0,2111,0,238,494,286,0,0,0,0,0
FUELHH,20170106,17,22153,0,6542,7398,3951,978,1160,0,2107,0,140,296,248,0,0,0,0,0
FUELHH,20170106,18,22430,0,6903,7395,3879,660,1161,0,2096,0,126,288,108,0,0,0,0,0
